Sample ID,Date,Time,Moisture,Protein As is,Oil As is,Fiber As is,Ash As is,Starch As is
22-C-1596880-BULK,3/6/2024,11:47 AM,6.95,8.93,4.12,0.63,0.94,64.28
22-C-1596880-BULK,3/6/2024,11:47 AM,7,9,4.26,0.67,0.93,63.04
22-C-1596922-BULK,3/6/2024,11:48 AM,6.6,13.31,4.04,1.11,1.14,61.79
22-C-1596922-BULK,3/6/2024,11:49 AM,6.49,13.06,4,1.11,1.13,61.96
22-C-1596922-BULK,3/6/2024,11:49 AM,6.43,12.95,3.36,0.91,1.01,62.45
22-C-1596904-BULK,3/6/2024,11:51 AM,7.31,9.96,3.72,0.97,0.99,63.8
22-C-1596904-BULK,3/6/2024,11:51 AM,7.36,9.8,4.62,0.66,1.02,62.29
22-C-1596904-BULK,3/6/2024,11:51 AM,7.51,10.12,3.69,0.87,1,63.38
22-C-1596928-BULK,3/6/2024,11:53 AM,6.43,10,3.91,1.19,0.96,63.58
22-C-1596928-BULK,3/6/2024,11:53 AM,6.58,10.3,3.72,1.3,0.93,62.78
22-C-1596928-BULK,3/6/2024,11:54 AM,6.64,10.28,3.59,1.32,0.92,62.95
22-C-1595647-BULK,3/6/2024,11:56 AM,7.05,11.79,3.99,0.9,1.01,59.96
22-C-1595647-BULK,3/6/2024,11:57 AM,6.59,11.06,3.42,0.91,0.92,62.82
22-C-1595647-BULK,3/6/2024,11:57 AM,6.72,11.41,4.08,0.88,1.01,60.49
22-C-1595659-BULK,3/6/2024,11:58 AM,6.96,13.85,4.27,0.78,1.09,57.75
22-C-1595659-BULK,3/6/2024,11:59 AM,6.71,14.29,4.68,0.62,1.12,57.29
22-C-1595659-BULK,3/6/2024,11:59 AM,6.49,13.81,4.51,0.92,1.11,57.95
22-C-1595755-BULK,3/6/2024,12:00 PM,7.33,11.47,3.73,1.19,1.12,62.32
22-C-1595755-BULK,3/6/2024,12:01 PM,7.3,11.57,3.74,1.31,1.15,62.15
22-C-1595755-BULK,3/6/2024,12:01 PM,7.35,11.98,5.08,0.77,1.18,62.23
22-C-1595786-BULK,3/6/2024,12:02 PM,6.45,12.77,3.2,2.03,0.95,60.07
22-C-1595786-BULK,3/6/2024,12:03 PM,6.55,12.84,3.42,2.13,0.96,59.86
22-C-1595786-BULK,3/6/2024,12:03 PM,6.58,12.74,3.83,2.12,0.95,59.9
22-C-1595487-BULK,3/6/2024,12:04 PM,7.17,11.63,5.18,0.54,1.23,60.73
22-C-1595487-BULK,3/6/2024,12:05 PM,6.85,11.74,4.53,0.6,1.1,61.53
22-C-1595487-BULK,3/6/2024,12:05 PM,6.81,11.52,4.57,0.61,1.1,61.71
22-C-1595470-BULK,3/6/2024,12:28 PM,6.8,10.41,2.83,0.78,0.91,65.16
22-C-1595470-BULK,3/6/2024,12:30 PM,6.6,10.5,2.87,0.86,0.95,65.54
22-C-1595470-BULK,3/6/2024,12:30 PM,6.68,10.53,2.87,0.86,0.94,65.43
22-C-1595475-BULK,3/6/2024,12:33 PM,7.29,10.23,4.24,1.11,1.05,61.79
22-C-1595475-BULK,3/6/2024,12:33 PM,7.06,10.75,3.97,0.98,1.04,61.3
22-C-1595475-BULK,3/6/2024,12:34 PM,7.04,10.68,3.98,1,1.03,61.43
22-C-1595694-BULK,3/6/2024,12:35 PM,7.6,11.39,4.24,1.28,1.21,62.83
22-C-1595694-BULK,3/6/2024,12:36 PM,7.48,10.85,4.12,1.28,1.16,64.08
22-C-1595694-BULK,3/6/2024,12:36 PM,7.48,10.74,4.1,1.29,1.15,64.2
22-C-1595776-BULK,3/6/2024,12:38 PM,7.33,12.31,4.03,1.63,1.08,60.26
22-C-1595776-BULK,3/6/2024,12:39 PM,6.58,12.35,3.54,1.92,1.02,61.67
22-C-1595776-BULK,3/6/2024,12:39 PM,6.58,12.4,3.55,1.94,1.01,61.74
22-C-1595739-BULK,3/6/2024,12:40 PM,6.93,12.13,4.84,0.24,1.11,62.28
22-C-1595739-BULK,3/6/2024,12:41 PM,6.29,12.4,4.16,0.52,1.04,63.12
22-C-1595739-BULK,3/6/2024,12:41 PM,6.25,12.45,4.2,0.52,1.04,63.15
22-C-1595461-BULK,3/6/2024,12:43 PM,6.47,13.18,2.91,1.36,0.83,61.2
22-C-1595461-BULK,3/6/2024,12:43 PM,6.49,13.35,2.92,1.35,0.82,61.2
22-C-1595461-BULK,3/6/2024,12:43 PM,6.47,13.35,2.94,1.33,0.8,61.15
22-C-1595445-BULK,3/6/2024,12:45 PM,7.11,12.55,4.07,1.48,1.06,60.57
22-C-1595445-BULK,3/6/2024,12:46 PM,7.35,12.49,3.96,1.49,1.12,61.21
22-C-1595445-BULK,3/6/2024,12:47 PM,7.4,12.5,3.94,1.49,1.11,61.39
22-C-1595489-BULK,3/6/2024,12:48 PM,7.49,11.83,4.6,0.86,1.12,61.31
22-C-1595489-BULK,3/6/2024,12:49 PM,7.26,11.33,4.54,0.6,1.13,62.16
22-C-1595489-BULK,3/6/2024,12:49 PM,7.47,11.3,4.55,0.6,1.16,62.22
22-C-1595572-BULK,3/6/2024,12:50 PM,6.6,12.16,3.95,0.77,0.98,61.83
22-C-1595572-BULK,3/6/2024,12:52 PM,7.27,11.79,3.92,0.58,0.96,60.29
22-C-1595572-BULK,3/6/2024,12:52 PM,7.07,11.91,3.95,0.58,0.95,60.82
22-C-1595521-BULK,3/6/2024,12:53 PM,7.62,8.91,3.23,1.11,1.03,65.11
22-C-1595521-BULK,3/6/2024,12:54 PM,7.86,8.98,4.01,0.98,1.02,64.46
22-C-1595521-BULK,3/6/2024,12:55 PM,7.77,8.84,3.58,0.79,0.97,64.63
22-C-1595556-BULK,3/6/2024,12:56 PM,8.18,7.72,4.56,0.48,1.17,65.56
22-C-1595556-BULK,3/6/2024,12:57 PM,7.43,7.47,3.48,0.98,1.11,66.25
22-C-1595556-BULK,3/6/2024,12:57 PM,7.28,7.35,3.32,0.98,1.1,66.48
22-C-1595545-BULK,3/6/2024,12:59 PM,7.23,11.03,4.39,1.19,0.85,58.56
22-C-1595545-BULK,3/6/2024,12:59 PM,7.1,11.2,4.1,1.18,0.85,58.43
22-C-1595545-BULK,3/6/2024,1:00 PM,7.07,11.41,4.1,1.19,0.84,58.43
22-C-1595480-BULK,3/6/2024,1:02 PM,7.06,10.87,2.98,1.34,0.96,62.88
22-C-1595480-BULK,3/6/2024,1:03 PM,6.61,10.84,3.47,1.16,1,63.27
22-C-1595480-BULK,3/6/2024,1:03 PM,6.7,10.89,3.45,1.18,1,63.31
22-C-1595443-BULK,3/6/2024,1:05 PM,7.09,11.62,3.74,2.14,0.93,59.59
22-C-1595443-BULK,3/6/2024,1:05 PM,7.09,11.65,3.78,2.15,0.93,59.54
22-C-1595443-BULK,3/6/2024,1:05 PM,7.11,11.42,3.77,2.17,0.92,59.59
22-C-1595438-BULK,3/6/2024,1:07 PM,7.73,9.01,3.83,0.88,1.05,65.22
22-C-1595438-BULK,3/6/2024,1:08 PM,7.2,9.07,3.17,0.76,1,65.75
22-C-1595438-BULK,3/6/2024,1:08 PM,7.22,9.13,3.18,0.77,0.99,65.81
22-C-1595513-BULK,3/6/2024,1:10 PM,7.68,11.29,3.99,1.52,1.03,61.9
22-C-1595513-BULK,3/6/2024,1:10 PM,7.7,10.63,4.23,1.19,1.06,60.43
22-C-1595513-BULK,3/6/2024,1:11 PM,7.62,10.65,4.25,1.19,1.06,60.51
22-C-1595519-BULK,3/6/2024,1:12 PM,6.88,13.2,4.35,1.17,1.12,59.69
22-C-1595519-BULK,3/6/2024,1:14 PM,6.79,13.06,4.17,1.23,1.1,60.79
22-C-1595519-BULK,3/6/2024,1:14 PM,6.63,13.05,4.19,1.25,1.09,60.8
22-C-1595535-BULK,3/6/2024,1:16 PM,7.25,9.2,4.77,0.1,1.01,63.67
22-C-1595535-BULK,3/6/2024,1:17 PM,6.82,9.61,4.44,0.59,0.96,65.04
22-C-1595535-BULK,3/6/2024,1:17 PM,6.79,9.68,4.44,0.58,0.96,65.12
22-C-1595497-BULK,3/6/2024,1:18 PM,7.15,13.64,3.75,1.94,0.98,57.14
22-C-1595497-BULK,3/6/2024,1:18 PM,7.14,13.62,3.72,1.93,0.97,57.31
22-C-1595497-BULK,3/6/2024,1:19 PM,7.16,13.53,3.73,1.96,0.96,57.3
22-C-1595589-BULK,3/6/2024,1:20 PM,7.45,12.55,4.13,1.16,1.14,61.79
22-C-1595589-BULK,3/6/2024,1:21 PM,7.24,12.54,3.91,1.11,1.11,61.49
22-C-1595589-BULK,3/6/2024,1:22 PM,7.02,12.48,3.87,1.14,1.11,62.34
22-C-1595692-BULK,3/6/2024,1:23 PM,7.53,9.52,3.28,0.71,0.97,64.12
22-C-1595692-BULK,3/6/2024,1:23 PM,7.7,9.35,3.26,0.85,0.99,63.43
22-C-1595692-BULK,3/6/2024,1:24 PM,7.49,9.44,3.13,0.87,0.98,63.77
22-C-1595652-BULK,3/6/2024,1:25 PM,7.74,11.96,5.07,0.71,1.24,57.16
22-C-1595652-BULK,3/6/2024,1:26 PM,7.49,11.47,4.26,0.72,1.14,60.97
22-C-1595652-BULK,3/6/2024,1:27 PM,7.35,11.41,4.29,0.73,1.13,61.49
22-C-1595638-BULK,3/6/2024,1:28 PM,7.12,12.02,3.31,1.74,0.98,60.81
22-C-1595638-BULK,3/6/2024,1:29 PM,7.27,11.63,3.4,1.44,0.99,61.53
22-C-1595638-BULK,3/6/2024,1:29 PM,7.23,11.8,3.44,1.44,0.98,61.56
22-C-1595557-BULK,3/6/2024,1:31 PM,7.7,11.02,3.51,0.73,0.96,62.41
22-C-1595557-BULK,3/6/2024,1:32 PM,7.77,10.99,3.74,0.72,0.93,62.37
22-C-1595557-BULK,3/6/2024,1:32 PM,7.81,10.96,3.74,0.75,0.93,62.44
22-C-1595602-BULK,3/6/2024,1:33 PM,7.42,9.38,3.67,0.98,1.01,63.55
22-C-1595602-BULK,3/6/2024,1:34 PM,7.07,9.91,3.54,1.02,1.01,64.36
22-C-1595602-BULK,3/6/2024,1:35 PM,7,9.82,3.56,1.03,1.01,64.14
22-C-1595592-BULK,3/6/2024,1:36 PM,7.58,13.02,5.41,1.24,1.23,55.45
22-C-1595592-BULK,3/6/2024,1:36 PM,7.58,13.32,5.18,1.25,1.22,56.07
22-C-1595592-BULK,3/6/2024,1:37 PM,7.52,13.19,5.2,1.26,1.21,56.11
22-C-1595689-BULK,3/6/2024,1:38 PM,8.08,7.64,3.01,1.16,1.09,64.59
22-C-1595689-BULK,3/6/2024,1:39 PM,8.14,7.42,3.52,0.98,1.14,63.98
22-C-1595689-BULK,3/6/2024,1:40 PM,7.93,7.36,4.11,0.99,1.16,65.18
22-C-1595644-BULK,3/6/2024,1:41 PM,7.67,11.97,4.09,1.46,1.09,58.86
22-C-1595644-BULK,3/6/2024,1:42 PM,7.73,11.47,2.82,1.8,1.03,61.33
22-C-1595644-BULK,3/6/2024,1:43 PM,7.7,11.58,2.83,1.8,1.02,61.42
22-C-1595727-BULK,3/6/2024,1:45 PM,6.47,9.4,3.7,0.86,0.94,64.2
22-C-1595727-BULK,3/6/2024,1:46 PM,6.39,9.48,3.26,1.09,0.92,64.58
22-C-1595727-BULK,3/6/2024,1:46 PM,6.47,9.54,3.31,1.11,0.91,64.64
22-C-1595709-BULK,3/6/2024,1:48 PM,7.15,10.96,3.27,1.91,1.17,63.5
22-C-1595709-BULK,3/6/2024,1:49 PM,7.58,10.69,3.28,1.82,1.15,63.91
22-C-1595709-BULK,3/6/2024,1:49 PM,7.5,10.7,3.22,1.84,1.14,63.29
22-C-1595736-BULK,3/6/2024,1:51 PM,7.38,10.19,2.97,1.18,0.97,63.39
22-C-1595736-BULK,3/6/2024,1:51 PM,7.9,9.94,2.89,1.19,0.95,62.11
22-C-1595736-BULK,3/6/2024,1:51 PM,7.84,10.02,2.89,1.21,0.94,62.1
22-C-1595733-BULK,3/6/2024,1:53 PM,7.2,8.89,2.93,1.07,0.91,65.09
22-C-1595733-BULK,3/6/2024,1:54 PM,7.48,8.59,2.78,1,0.89,64.9
22-C-1595733-BULK,3/6/2024,1:55 PM,7.3,8.21,3.37,0.98,0.94,64.95
22-C-1595758-BULK,3/6/2024,1:56 PM,7.22,8.7,3.66,1.45,1.01,65.65
22-C-1595758-BULK,3/6/2024,1:57 PM,7.23,8.71,3.69,1.43,1,65.71
22-C-1595758-BULK,3/6/2024,1:57 PM,7.34,8.68,3.7,1.45,1.01,65.05
22-C-1595775-BULK,3/6/2024,1:59 PM,7.08,10.69,4.62,1.21,1.03,60.01
22-C-1595775-BULK,3/6/2024,1:59 PM,7.17,10.65,4.61,1.2,1.02,59.68
22-C-1595775-BULK,3/6/2024,1:59 PM,7.11,10.62,4.64,1.2,1.01,60.05
22-C-1595810-BULK,3/6/2024,2:00 PM,7.35,8.48,3.71,0.56,0.98,64.79
22-C-1595810-BULK,3/6/2024,2:01 PM,7.61,9.11,3,1.07,0.96,64.12
22-C-1595810-BULK,3/6/2024,2:02 PM,7.32,9.11,3.37,0.8,0.97,64.64
22-C-1595686-BULK,3/6/2024,2:03 PM,7.62,10.95,2.89,2.05,1.11,62.25
22-C-1595686-BULK,3/6/2024,2:04 PM,7.61,10.86,3.52,1.94,1.11,63.14
22-C-1595686-BULK,3/6/2024,2:05 PM,7.35,10.83,2.91,2.11,1.08,62.26
22-C-1595684-BULK,3/6/2024,2:06 PM,7.76,10.46,3.42,1.04,1.07,63.13
22-C-1595684-BULK,3/6/2024,2:07 PM,7.6,9.81,3.95,0.73,1.05,64.71
22-C-1595684-BULK,3/6/2024,2:07 PM,7.64,9.81,3.95,0.74,1.05,64.76
22-C-1595687-BULK,3/6/2024,2:09 PM,7.11,11.92,3.63,1.44,1.07,61.71
22-C-1595687-BULK,3/6/2024,2:10 PM,7.12,11.43,3.08,1.41,0.98,61.76
22-C-1595687-BULK,3/6/2024,2:10 PM,7.06,11.63,3.11,1.42,0.97,61.81
22-C-1595713-BULK,3/6/2024,2:11 PM,6.97,12.1,4.28,2.02,1.12,60.9
22-C-1595713-BULK,3/6/2024,2:12 PM,7.06,11.89,4.46,1.96,1.13,60.9
22-C-1595713-BULK,3/6/2024,2:12 PM,7.04,11.86,4.43,1.96,1.12,60.87
22-C-1595809-BULK,3/6/2024,2:14 PM,7.22,10.86,4.36,0.89,1.05,59.12
22-C-1595809-BULK,3/6/2024,2:14 PM,7.24,10.76,4.37,0.91,1.05,59.21
22-C-1595809-BULK,3/6/2024,2:14 PM,7.02,10.92,4.4,0.9,1.05,60.34
22-C-1596650-BULK,3/6/2024,2:19 PM,6.97,12.76,4.46,1.25,1.22,60.99
22-C-1596650-BULK,3/6/2024,2:20 PM,6.98,12.51,4.98,1.13,1.28,61.54
22-C-1596650-BULK,3/6/2024,2:20 PM,6.95,12.39,4.97,1.14,1.27,61.55
22-C-1596780-BULK,3/6/2024,2:21 PM,6.75,10.6,3.91,2.52,1.04,59.4
22-C-1596780-BULK,3/6/2024,2:22 PM,6.85,10.32,3.92,2.52,1.03,59.57
22-C-1596780-BULK,3/6/2024,2:22 PM,6.77,10.57,3.95,2.53,1.03,59.4
22-C-1596746-BULK,3/6/2024,2:23 PM,7.84,8.93,4.6,0.47,1.22,63.54
22-C-1596746-BULK,3/6/2024,2:24 PM,7.35,9.11,5.54,0.21,1.25,62.68
22-C-1596746-BULK,3/6/2024,2:24 PM,7.36,9.16,5.5,0.23,1.24,62.76
22-C-1596756-BULK,3/6/2024,2:26 PM,7.3,10.55,3.99,1.04,1.05,62.73
22-C-1596756-BULK,3/6/2024,2:27 PM,7.46,10.39,3.57,1.06,0.97,63.27
22-C-1596756-BULK,3/6/2024,2:27 PM,7.41,10.48,3.6,1.06,0.96,63.24
22-C-1596573-BULK,3/6/2024,2:29 PM,7.71,11.33,4.18,1.25,1.13,61.9
22-C-1596573-BULK,3/6/2024,2:31 PM,7.89,11.39,3.55,1.39,1.17,62.58
22-C-1596573-BULK,3/6/2024,2:31 PM,7.97,11.38,3.54,1.4,1.16,62.59
22-C-1596578-BULK,3/6/2024,2:32 PM,7.69,9.52,4.32,0.96,1.12,63.71
22-C-1596578-BULK,3/6/2024,2:33 PM,7.06,9,3.62,0.98,1.1,65.12
22-C-1596578-BULK,3/6/2024,2:33 PM,7.24,8.88,3.41,0.97,1.09,64.89
22-C-1596605-BULK,3/6/2024,2:34 PM,7.15,11.62,3.12,1.53,1.02,62.24
22-C-1596605-BULK,3/6/2024,2:35 PM,7.01,11.15,3.13,1.75,0.98,61.94
22-C-1596605-BULK,3/6/2024,2:36 PM,7,11.03,3.16,1.78,0.99,61.95
22-C-1596604-BULK,3/6/2024,2:37 PM,7.28,11.53,2.96,1.55,0.97,60.71
22-C-1596604-BULK,3/6/2024,2:38 PM,6.98,11.65,3.77,1.82,1.03,60.95
22-C-1596604-BULK,3/6/2024,2:38 PM,6.98,11.66,3.78,1.84,1.02,60.97
22-C-1596658-BULK,3/6/2024,2:40 PM,7.12,13.6,3.92,2.24,1.01,57.81
22-C-1596658-BULK,3/6/2024,2:40 PM,7.13,13.54,3.92,2.23,1,57.98
22-C-1596658-BULK,3/6/2024,2:40 PM,7.14,13.61,3.94,2.24,0.99,57.99
22-C-1596679-BULK,3/6/2024,2:41 PM,7.42,9.53,4.48,0.53,1.13,63.78
22-C-1596679-BULK,3/6/2024,2:42 PM,7.88,9.34,4.32,0.67,1.14,63.62
22-C-1596679-BULK,3/6/2024,2:43 PM,7.87,9.35,4.3,0.7,1.13,63.61
22-C-1596566-BULK,3/6/2024,2:45 PM,7.85,8.96,3.63,1.14,1.07,64.62
22-C-1596566-BULK,3/6/2024,2:46 PM,7.73,8.8,3.67,1.14,1.04,65.1
22-C-1596566-BULK,3/6/2024,2:47 PM,7.82,8.76,3.82,1.04,1.05,64.81
22-C-1596598-BULK,3/6/2024,2:48 PM,6.57,12,4.2,0.93,1.09,62.4
22-C-1596598-BULK,3/6/2024,2:49 PM,6.72,12.21,4.44,0.9,1.1,60.35
22-C-1596598-BULK,3/6/2024,2:50 PM,6.79,12.06,4.42,0.89,1.09,59.78
22-C-1596597-BULK,3/6/2024,2:51 PM,6.08,12.42,3.93,1.5,0.99,60.93
22-C-1596597-BULK,3/6/2024,2:51 PM,6.1,12.09,3.94,1.49,0.98,61.02
22-C-1596597-BULK,3/6/2024,2:51 PM,6.06,12.32,3.94,1.49,0.97,61.23
22-C-1596629-BULK,3/6/2024,2:53 PM,7.28,11.65,3.59,1.29,1.14,63.59
22-C-1596629-BULK,3/6/2024,2:54 PM,7.33,11.77,4.02,1.17,1.16,62.74
22-C-1596629-BULK,3/6/2024,2:54 PM,7.36,11.78,4.2,1.19,1.15,62.65
22-C-1596636-BULK,3/6/2024,2:56 PM,7.51,13.07,3.75,1.65,1.15,60.5
22-C-1596636-BULK,3/6/2024,2:56 PM,7.45,12.85,3.76,1.54,1.2,59.38
22-C-1596636-BULK,3/6/2024,2:56 PM,7.41,13.08,3.81,1.55,1.19,59.95
22-C-1596710-BULK,3/6/2024,2:58 PM,7.01,10.14,3.18,1.4,0.96,63.28
22-C-1596710-BULK,3/6/2024,2:59 PM,7.26,10.01,3.06,1.29,0.94,63.25
22-C-1596710-BULK,3/6/2024,2:59 PM,7.26,10.08,3.03,1.32,0.94,63.18
22-C-1596612-BULK,3/6/2024,3:01 PM,7.51,8.13,3.99,0.65,1.07,65.38
22-C-1596612-BULK,3/6/2024,3:02 PM,7.86,8.21,4.19,0.56,1.06,65.16
22-C-1596612-BULK,3/6/2024,3:02 PM,7.85,8.21,4.15,0.56,1.05,65.16
22-C-1596653-BULK,3/6/2024,3:04 PM,7.09,11.46,3.22,1.44,1,61.35
22-C-1596653-BULK,3/6/2024,3:05 PM,7.02,12,3.26,1.69,1.07,62.04
22-C-1596653-BULK,3/6/2024,3:05 PM,7.06,12.04,3.26,1.7,1.06,62.02
22-C-1596720-BULK,3/6/2024,3:06 PM,6.97,9.14,3.95,0.84,1,64.6
22-C-1596720-BULK,3/6/2024,3:06 PM,7.72,9.12,2.72,1.1,0.95,63.85
22-C-1596720-BULK,3/6/2024,3:07 PM,7.66,9.19,2.74,1.12,0.94,63.84
22-C-1596618-BULK,3/6/2024,3:08 PM,7.2,9.88,2.97,0.98,1,64.29
22-C-1596618-BULK,3/6/2024,3:09 PM,7.69,10.09,3.17,0.96,0.99,64.07
22-C-1596618-BULK,3/6/2024,3:10 PM,7.74,10.13,3.15,1,0.99,64.14
22-C-1596628-BULK,3/6/2024,3:11 PM,7.29,11.42,3.25,3.81,0.96,57.66
22-C-1596628-BULK,3/6/2024,3:12 PM,7.14,11.53,3.51,3.75,0.96,57.77
22-C-1596628-BULK,3/6/2024,3:12 PM,7.27,11.43,3.49,3.73,0.94,57.77
22-C-1596655-BULK,3/6/2024,3:13 PM,7.63,9.71,3.39,1.08,0.96,63.1
22-C-1596655-BULK,3/6/2024,3:14 PM,7.66,9.39,3.31,1.12,0.96,62.54
22-C-1596655-BULK,3/6/2024,3:14 PM,7.61,9.57,3.29,1.16,0.95,62.61
22-C-1596755-BULK,3/6/2024,3:16 PM,7.35,11.09,3.91,1.35,1.06,63.44
22-C-1596755-BULK,3/6/2024,3:17 PM,7.4,11.39,3.85,1.28,1.05,63.04
22-C-1596672-BULK,3/6/2024,3:18 PM,7.16,10.19,4,1.12,1.08,64.52
22-C-1596672-BULK,3/6/2024,3:19 PM,7.19,10.39,3.89,1.02,1.02,64.96
22-C-1596672-BULK,3/6/2024,3:19 PM,7.15,10.37,3.96,1.01,1.01,64.69
22-C-1596626-BULK,3/6/2024,3:21 PM,7.53,12.05,3.77,1.42,1.17,62.16
22-C-1596626-BULK,3/6/2024,3:21 PM,7.6,11.73,3.6,1.62,1.2,62.46
22-C-1596626-BULK,3/6/2024,3:21 PM,7.5,11.62,3.61,1.63,1.19,62.45
22-C-1596682-BULK,3/6/2024,3:24 PM,7.92,10.34,3.43,1.75,1.33,64.65
22-C-1596682-BULK,3/6/2024,3:25 PM,8.14,10.16,3.18,1.64,1.26,65.14
22-C-1596682-BULK,3/6/2024,3:25 PM,8.13,10.19,3.1,1.66,1.25,65.12
22-C-1596614-BULK,3/6/2024,3:28 PM,7.79,9.41,3.58,0.84,1,64.34
22-C-1596614-BULK,3/6/2024,3:29 PM,7.76,10,3.31,1.14,0.96,62.52
22-C-1596614-BULK,3/6/2024,3:29 PM,7.63,10.1,3.37,1.13,0.95,63.04
22-C-1596676-BULK,3/6/2024,3:30 PM,8.11,8.96,4.2,0.97,1.11,64.28
22-C-1596676-BULK,3/6/2024,3:31 PM,7.54,9.57,3.79,1.24,1.15,63.59
22-C-1596676-BULK,3/6/2024,3:31 PM,7.5,9.53,3.76,1.23,1.14,63.58
22-C-1596675-BULK,3/6/2024,3:33 PM,7.69,10.87,4.24,1.21,1.18,61.38
22-C-1596675-BULK,3/6/2024,3:34 PM,7.56,10.54,4.09,1.33,1.16,63.44
22-C-1596675-BULK,3/6/2024,3:34 PM,7.56,10.57,4.06,1.31,1.15,63.38
22-C-1596623-BULK,3/6/2024,3:35 PM,6.69,12.59,3.93,0.91,0.94,59.89
22-C-1596623-BULK,3/6/2024,3:36 PM,6.98,11.85,4.09,1.21,0.94,59.92
22-C-1596623-BULK,3/6/2024,3:36 PM,6.96,11.86,3.97,1.24,0.94,60
22-C-1596638-BULK,3/6/2024,3:37 PM,7.64,9.18,4.47,0.83,1.03,63.93
22-C-1596638-BULK,3/6/2024,3:38 PM,7.83,9.08,3.48,1.12,0.96,64.3
22-C-1596638-BULK,3/6/2024,3:38 PM,7.62,9.12,3.51,1.14,0.95,64.62
22-C-1596662-BULK,3/6/2024,3:40 PM,5.13,11.75,5.08,-0.19,0.66,60.57
22-C-1596662-BULK,3/6/2024,3:40 PM,5.06,11.82,5.1,-0.24,0.65,60.53
22-C-1596662-BULK,3/6/2024,3:40 PM,5.08,11.68,4.69,-0.23,0.65,60.6
22-C-1596652-BULK,3/6/2024,3:41 PM,6.67,9.44,4.62,0.58,0.94,64.31
22-C-1596652-BULK,3/6/2024,3:42 PM,6.85,9.29,5.18,0.23,1.09,64.37
22-C-1596652-BULK,3/6/2024,3:42 PM,6.7,9.39,5.14,0.29,1.08,64.54
22-C-1596668-BULK,3/6/2024,3:44 PM,7.16,10.49,4.12,1.34,1.1,61.95
22-C-1596668-BULK,3/6/2024,3:44 PM,7.16,10.4,4.13,1.34,1.09,62.15
22-C-1596668-BULK,3/6/2024,3:44 PM,7.06,10.49,4.15,1.35,1.09,62.44
22-C-1596647-BULK,3/6/2024,3:45 PM,6.86,10.02,4.62,0.74,1.1,62.72
22-C-1596647-BULK,3/6/2024,3:46 PM,7.11,10.14,3.9,0.79,1.06,63.03
22-C-1596647-BULK,3/6/2024,3:47 PM,6.81,10.11,4.38,0.65,1.01,63.64
22-C-1596666-BULK,3/6/2024,3:48 PM,7.34,11.38,3.76,1.5,1.03,62.38
22-C-1596666-BULK,3/6/2024,3:49 PM,7.17,10.98,3.52,1.13,0.98,63.68
22-C-1596666-BULK,3/6/2024,3:49 PM,7.45,10.98,3.51,1.47,1.02,62.58
22-C-1596665-BULK,3/6/2024,3:51 PM,7.31,9.64,3.18,0.86,0.95,63.95
22-C-1596665-BULK,3/6/2024,3:51 PM,7.25,10.49,3.9,0.56,1.01,63.2
22-C-1596665-BULK,3/6/2024,3:51 PM,7.27,10.49,3.89,0.58,1,63.25
22-C-1596641-BULK,3/6/2024,3:52 PM,7.35,12.08,4.04,1.47,1.14,61.73
22-C-1596641-BULK,3/6/2024,3:53 PM,7.62,11.67,3.89,1.32,1.13,61.99
22-C-1596641-BULK,3/6/2024,3:53 PM,7.22,11.77,3.92,1.35,1.12,62.08
22-C-1596644-BULK,3/6/2024,3:54 PM,6.83,8.84,2.79,1.13,0.98,66.7
22-C-1596644-BULK,3/6/2024,3:55 PM,7.39,9.16,2.86,1.01,0.99,65.99
22-C-1596644-BULK,3/6/2024,3:55 PM,7.45,9.08,2.85,1.02,0.98,66.04
22-C-1596793-BULK,3/6/2024,3:57 PM,7.33,11.68,3.7,1.36,1.04,61.72
22-C-1596793-BULK,3/6/2024,3:57 PM,7.12,11.54,3.04,1.6,1.13,63.2
22-C-1596793-BULK,3/6/2024,3:58 PM,7.14,11.63,3.06,1.6,1.12,63.27
22-C-1596587-BULK,3/6/2024,3:59 PM,7.2,11.6,3.45,1.64,0.71,59.67
22-C-1596587-BULK,3/6/2024,3:59 PM,7.22,11.2,3.47,1.67,0.71,59.85
22-C-1596587-BULK,3/6/2024,4:00 PM,7.18,11.32,3.48,1.68,0.7,59.69
22-C-1596571-BULK,3/6/2024,4:01 PM,7.1,9.88,4.02,1.65,0.94,61.35
22-C-1596571-BULK,3/6/2024,4:02 PM,7.05,9.81,4.04,1.66,0.94,61.42
22-C-1596571-BULK,3/6/2024,4:02 PM,7.13,9.87,4.02,1.66,0.93,61.39
22-C-1596590-BULK,3/6/2024,4:03 PM,6.99,12.81,3.3,2.03,0.91,60.08
22-C-1596590-BULK,3/6/2024,4:04 PM,6.94,12.9,3.31,2.03,0.91,60.31
22-C-1596590-BULK,3/6/2024,4:04 PM,7,12.78,3.28,2.03,0.9,60.18
22-C-1596201-BULK,3/6/2024,4:07 PM,6.71,10.84,3.76,2.06,1,62.12
22-C-1596201-BULK,3/6/2024,4:08 PM,6.79,11.1,3.28,1.88,0.91,63.13
22-C-1596201-BULK,3/6/2024,4:09 PM,6.78,11.05,3.3,1.88,0.9,63.13
22-C-1596219-BULK,3/6/2024,4:10 PM,6.37,13.58,4.09,0.81,0.98,60.17
22-C-1596219-BULK,3/6/2024,4:10 PM,5.78,13.05,3.93,1.05,0.97,62.01
22-C-1596219-BULK,3/6/2024,4:11 PM,5.93,12.92,3.93,1.03,0.97,61.72
