"genotype","earHeight.mu","flagLeafHeight.mu","combineMoisture.mu","combineTestWeight.mu","earFillLength.mu","earWidth.mu","shelledCobWidth.mu","shelledCobMass.mu","earLength.mu","kernelsPerEar.mu","percentStarch.mu","percentProtein.mu","percentOil.mu","percentFiber.mu","percentAsh.mu","yieldPerAcre.mu","GDDToAnthesis.mu","GDDToSilk.mu","kernelsPerRow.mu","kernelRowNumber.mu","moistureCorrectedKernelMassPerEar.mu","moistureCorrectedHundredKernelMass.mu","anthesisSilkingIntervalGDD.mu","daysToAnthesis.mu","daysToSilk.mu","anthesisSilkingInterval.mu","earHeight.max","flagLeafHeight.max","combineMoisture.max","combineTestWeight.max","earFillLength.max","earWidth.max","shelledCobWidth.max","shelledCobMass.max","earLength.max","kernelsPerEar.max","percentStarch.max","percentProtein.max","percentOil.max","percentFiber.max","percentAsh.max","yieldPerAcre.max","GDDToAnthesis.max","GDDToSilk.max","kernelsPerRow.max","kernelRowNumber.max","moistureCorrectedKernelMassPerEar.max","moistureCorrectedHundredKernelMass.max","anthesisSilkingIntervalGDD.max","daysToAnthesis.max","daysToSilk.max","anthesisSilkingInterval.max","earHeight.min","flagLeafHeight.min","combineMoisture.min","combineTestWeight.min","earFillLength.min","earWidth.min","shelledCobWidth.min","shelledCobMass.min","earLength.min","kernelsPerEar.min","percentStarch.min","percentProtein.min","percentOil.min","percentFiber.min","percentAsh.min","yieldPerAcre.min","GDDToAnthesis.min","GDDToSilk.min","kernelsPerRow.min","kernelRowNumber.min","moistureCorrectedKernelMassPerEar.min","moistureCorrectedHundredKernelMass.min","anthesisSilkingIntervalGDD.min","daysToAnthesis.min","daysToSilk.min","anthesisSilkingInterval.min","earHeight.pl","flagLeafHeight.pl","combineMoisture.pl","combineTestWeight.pl","earFillLength.pl","earWidth.pl","shelledCobWidth.pl","shelledCobMass.pl","earLength.pl","kernelsPerEar.pl","percentStarch.pl","percentProtein.pl","percentOil.pl","percentFiber.pl","percentAsh.pl","yieldPerAcre.pl","GDDToAnthesis.pl","GDDToSilk.pl","kernelsPerRow.pl","kernelRowNumber.pl","moistureCorrectedKernelMassPerEar.pl","moistureCorrectedHundredKernelMass.pl","anthesisSilkingIntervalGDD.pl"
"PHK76 X LH82",97.8063071257727,217.025977621656,12.98274831355,60.0506906934203,13.8511623286382,3.9884906766441,2.5417541395788,17.1637176714843,15.7097795952022,457.721437751209,70.2438158680776,9.03108236963035,4.07673891923381,0.846349606171703,1.06458468772603,134.005426133635,1354.78877079011,1357.16954519211,32.14923436283,15.4852652823285,122.557319287742,26.1411071889092,10.3090758032321,66.4267403513387,66.7830892644446,0.101737979341015,141.543800324976,279.166128177842,19.2091150652742,63.1627069150652,16.0059520172088,4.59641570895643,3.11330154194392,21.9,17.7072494818739,613,71.952820752965,10.96,4.39159361667926,1.36703366880997,1.25611983704159,206.630088263457,1464.1543657754,1448.60051173957,37.6392359211259,17.0627012603413,166.330931118354,32.2489104774409,117.5,73.0483845642881,76.4866917654362,5,56.5713475830516,133.333763036156,6,55.9128832875862,10.1220062520406,2.90206451010924,2.06002134110017,8.69162492177142,11.5403428038352,237.999039349348,68.4791159213027,6.6,3.49661220809381,0.496038545812592,0.835948551810184,19.8792723007625,1262.60626086054,1238.1750851718,24.4631092309751,12.060311546837,46.233169095316,17.0845641467383,-97.2,55.9202585531629,57.6686629707519,-10,0.968927819715577,0.98782902530308,0.832685798751648,0.715090543587752,-0.157632654856883,0.967553122357413,1.02260342478644,0.787584055631622,1.01585548465911,0.919382313176896,0.518437694923865,0.824752073413742,1.35217976155374,0.834409058030346,0.842932781552374,0.941637663177385,1.03258232431792,0.823974643328578,0.910065983392177,0.261533514398937,0.880747859712265,0.926669383715426,0.909005456212179
"PHK76 X W606S",101.096496729032,226.783199556225,13.3452972580891,59.9291855689704,14.5364421243629,3.94149517921686,2.60306154202488,19.1482300662889,16.3746651186621,432.921393305319,70.1625418276833,9.37215874967232,3.97862963282005,0.841721008071559,1.01644033610627,128.144041716377,1375.73640768796,1382.83107467405,32.5904280795004,14.509481907968,120.157322927175,26.8191100149883,5.5850772650531,67.3196466236813,67.6135952568916,0.207947817815282,132.968115609182,291.780734562399,19.9994914965344,62.5478152975786,16.7148302441859,4.4173382073084,2.96627607352953,27.4,18.5,512.630873819393,72.1799887768551,12.16,4.46523789524755,1.19169473714416,1.25928385064401,205.330521446246,1517.43176339356,1599.31784263137,37.6806006465934,15.3793565190838,171.45785389885,35.4668479333557,115.092781826884,79.4183533855132,82.7446483795966,5.33486767661226,55.7897352401898,152.072497437567,5.3,57.1540516125113,11.2235480493905,3.1516913834905,2.18900266507641,9.41496781700526,13.5603610632785,248.883689190648,67.8949579515669,6.93,3.51039649535592,0.258335798219495,0.741133942583652,24.605830425083,1262.35208779749,1289.72886496681,25.4361752777939,13.2930293420921,47.870657263791,16.1186257231113,-139.05,57.5713495431626,59.3944171038055,-6,1.05032909393903,0.975145119059487,0.869025854389401,0.683219105426983,1.06393313100814,0.960757060353698,0.921307248945329,1.08061454644077,0.903596514145654,0.768860060298536,0.500247077358841,0.809462771876975,1.08242492852499,0.762728485479372,0.95224832817104,0.943980231612233,0.968426860762396,0.915526064412936,0.860526586737254,0.99196280750771,0.882317207100672,1.00968663935342,0.896580241798341
"PHN46 X PHB47",107.471236334851,234.843034310418,14.4053101406528,59.152376849072,14.4817647494387,4.16785901035146,2.54847594775781,19.4864194023975,16.2297864167498,448.239083290949,70.3488971117183,9.32503391511863,3.66251536986648,1.15017754928395,0.997085029264107,139.624756947404,1389.22824514344,1398.26481841996,33.4334021212917,14.4904688948567,137.752296984535,29.9895113896044,14.2691364204032,67.8718614782115,68.251098681304,0.61570571177487,138.207369663968,302.278788161859,19.5,62.8431187171041,16.7624043729973,4.66551133408779,3.0490484677929,27.2,18.49202337574,525.991201796718,72.78732625139,11.39,4.12549897156079,1.59670060688642,1.2668785230003,211.327471517134,1473.73509121615,1525.56872478786,39.9558734842671,15.137390570131,192.225620349451,35.5862056969581,115.692625440666,75.7426118586095,79.7502540610533,5.2381660341297,69.0650025691073,160.540795264203,10.3317298077358,54.779088860489,11.6185723669626,3.38869852513601,2.17194110027403,13.7457015270542,14.129540295426,317.768230685433,67.4150954483024,6.39,3.34129410852446,0.705799316605185,0.76185617967363,17.3647752465676,1303.22080352052,1321.74299811606,26.6550209854656,13.6414159772328,75.6071260028237,20.0841759326346,-94.35,57.836253733746,59.1455740360088,-4,1.00925872093404,1.02651430437191,0.911848374736808,1.04186377695316,1.16411105578522,1.00244333899353,0.958002665419989,0.946247041314482,1.00531785347098,0.863517341225121,0.798690424157901,0.963727683635069,1.02271462041144,1.23360990051495,1.09677450107894,1.05027627182882,0.779479515838082,0.759704281116069,1.10614685859575,0.768552774214143,0.988174049366276,1.06539867361702,0.835636658880572
"PHN46 X PHK56",97.8239195723564,221.956464316211,14.255897353414,59.0634104893358,13.8228758635116,4.28394838267672,2.58117360494208,19.7693705737463,15.6315047656688,501.547886018811,69.6162691137779,9.30777495778958,3.8058360471178,1.13891280267619,1.09922443298065,134.303731904763,1402.30017000428,1408.43394193849,33.4530319739892,15.8209558745004,139.126396304002,27.6097679362122,6.20882035273459,68.4458153351348,68.677872153906,0.248650879447762,128.939061025847,288.214992665734,21.5,63.4548034443155,17.200990190432,5.02845550307761,3.16927984291772,26.5878385517741,18.6,651.681038459359,72.0579507020142,12.63,4.3710298652793,1.67645049158381,1.3956719359401,204.127262525275,1488.61937803042,1545.61651744049,39.6910097327707,17.5902646485747,193.328086956983,35.3719776010969,108.766779359615,76.5829718124227,80.6945549492055,4.77405439937658,62.1285543216499,132.260077611578,9.47405235479341,55.1005329079341,10.1873417929101,3.36865276096111,2.17243332326041,8.32685312266704,11.4293828434181,324.877558039874,66.5521862348387,7.12,3.10603350015597,0.610270408779054,0.852164658473778,13.1174798485889,1338.12511910744,1298.22218024979,25.4253686307134,14.3956802829132,51.7285362505425,15.7872296589184,-121.55,59.1769743313333,61.4484338480543,-5,1.02218130537917,0.997530181159069,0.842661023706689,1.10981502861937,1.16039870238582,0.933430663277183,0.848210025766513,1.02393247516047,0.932923435780941,1.09004544303005,0.529987702067801,0.971282322957471,1.44522281978977,1.07741377502255,1.24147606455892,1.02037155660683,0.64716497637113,0.922209803151083,0.999182579902591,0.358710638053538,1.06465563306889,1.04084917907997,0.919175394951281
"PHN46 X W606S",104.079967105528,229.670679416131,14.6193210022458,59.219010843157,14.0286640285155,4.27869539194535,2.75765072300352,19.9700099440982,16.3271104856265,462.563682524898,70.7581553131258,8.99481883473537,3.94506852864552,0.760113253409874,1.02967254250187,134.68744267062,1399.5112309654,1417.36465313022,32.3935488156649,15.2211620914671,132.49757040756,28.0263666845488,19.5311412403349,68.3391814146781,69.0249532214933,0.749670404173428,144.312385163745,292.567463660374,21,62.4512055009672,16.6222371961684,4.88700245177756,3.24078807458745,30.9,19.6,682,72.1555210461575,11.77,4.5153086312342,1.25645905995415,1.26923473622557,211.649677788368,1503.99930612128,1612.66832013564,38.8489043571569,16.4652524537637,186.652218056914,34.0008036327864,109.409095073201,78.8660327053202,83.5260623948037,4.62701744635269,59.7645212494915,160.787655970535,10.6646086106135,54.5820429321305,11.7881531133678,3.4964295554969,2.35148076232515,11.0466809880859,13.3250566840605,330.826394074494,68.2999053096653,6.45,3.484979762747,0.376559501125153,0.79971397189465,27.1001929448087,1320.8563917795,1313.8697786683,26.4314717287655,14.3436934881091,60.4202856743711,17.8476110164439,-118.55,58.6861629111033,61.1736208977575,-5,0.991013034478434,0.986887582610514,0.983375284626501,1.04886289898358,1.10762717268004,1.05187121597578,1.2192300379941,1.31419526906644,1.31345401565265,1.11693771669626,0.483283336410866,0.924556415195538,1.1316319118206,1.00577861063523,1.10830954377647,1.02746339868757,0.799211594597532,1.02214264185153,0.910018909072129,1.24765415343584,1.09989957317214,1.09244748921039,0.907310793924357
"PHP02 X LH145",100.219305545793,224.426061058838,12.5876202296453,59.8093731453834,14.6325337684386,3.97881001294698,2.57461337837689,18.7728015728861,16.3800752439164,444.398778204321,69.1907267190146,10.7129287867868,4.01719961742756,1.11794702134821,1.10188609547078,123.33615898187,1328.2674189918,1336.16211195536,32.7333099319351,14.9288899863653,122.482120777097,26.7642635060486,7.88796558900579,65.3307102051487,65.6610527256187,0.324419762181922,129.662149565417,284.056064705816,17.8322580698781,63.9464734658272,16.9073188972356,4.56713281627112,2.95402643510825,24.6332209693029,18.6,568.836215095494,71.7215520616681,13.17,4.62611743479095,1.50396725200113,1.31617177793015,192.098016622047,1477.66575883031,1518.15115441781,40.8468503438386,15.7133140119605,167.061427451199,32.6028475337296,103.399167275282,76.1232370286128,79.4373065149564,4.68485510193424,65.9925493133669,151.728095641663,5.3,56.3488142458682,11.0652038391806,3.29498290808647,2.2171356916983,10.6265658218989,13.1216153907382,243.70134059488,66.2549231510455,8.05,3.52888908409531,0.685934207193415,0.865976857997794,15.2186179278787,1237.45495363284,1238.25943672051,23.3705065028749,13.3184998754072,49.0349530091326,18.0289961793627,-100.37,55.2765035443895,58.0369895534334,-4,0.846938086053394,0.962384532023278,0.63438777389748,0.785898487526625,0.982525446306,0.921308897849199,0.769193994782169,0.82248531590375,0.782048814201349,0.691715066634804,0.678742535574643,0.929703114284326,0.90299846057089,0.832564056155302,0.921647521691687,0.87381770262307,1.04114489662902,1.04299521267647,1.00225549945507,0.942955425636075,0.906868218966066,1.05174435031349,1.10721641171815
"PHP02 X LH185",99.2998525039126,222.165884373626,13.9296892429195,58.4637277528128,16.0281561518177,4.28217954795103,2.6757240583608,21.5908547054714,17.3758817217294,501.844662838675,68.9089327803725,10.2765580658033,3.93820981838953,1.34527191378589,1.16302250892521,132.229279040631,1371.22841728271,1378.35805402155,35.7583072812601,14.9859723170832,148.805472209445,29.3641080130377,11.0778396287022,67.0813204855037,67.4204174568676,0.468507367187744,135.41881681782,289.206148357008,19.5,62.7365483658457,18.2193752417604,4.81719518659397,3.14373486405151,33.8,20.5,624,71.6766729189633,14.23,4.37169882872985,1.80719972132816,1.33349242112048,204.085064219988,1479.64118514475,1499.20151062739,40.4415361419868,15.8514690865101,204.34329329278,36.2236595685818,102.904827374972,74.5451654748005,78.6396704744029,4.67793263580438,55.5496841077123,160.215463814619,5.3,54.0155411453693,12.3326042719489,3.55659327052498,2.2214758567192,10.2821927602937,13.3764243736734,331.000511054448,65.0175848147742,6.47,3.57074267610704,0.751858543020091,0.95537096943515,14.6332996611218,1301.69448161894,1240.36825767591,28.4710757266288,13.790445275456,77.7945167505763,21.0728985166663,-117.06,57.2824758995802,57.9489223628973,-5,0.978947270950185,0.948027897014001,0.880137704183183,1.08084844509135,1.20693647537729,0.801878293593632,1.63652423465606,0.882508917027574,0.863372116201432,0.929930683009695,0.844300571528072,1.20397446498026,0.558924834567624,0.933391580296218,0.877255020148266,1.03440592250955,0.90548537824255,0.988379722383493,0.931750365192194,1.09729962486276,1.08934736004161,1.00502495486088,0.920542689595189
"PHP02 X LH198",106.180711278449,231.615120881359,14.938067029831,59.0610424510672,13.7003423776149,4.23917933115981,2.65309118037203,20.1741242041276,15.2022328242606,442.876886303118,69.3433382632246,10.244463652273,3.89183226170712,1.20482049483951,1.11980793282678,136.111612108671,1364.4483292864,1376.34774253826,31.2377572618339,15.3890010035997,131.754488827442,29.0096804664507,13.5081997477308,66.8273027914604,67.3298720124675,0.546650480502416,134.922574209082,293.133868625911,22.3,62.8351354740934,16.0429729987232,4.78796425472514,3.18916336109307,27.6898076420454,17.3670360636652,581.485535920332,72.1680837791977,12.01,4.25904704388451,1.59031460254742,1.38566598675427,196.131583725339,1477.16330738125,1526.44933436016,38.321139258151,16.4174013448965,187.203776830071,34.8208034252851,118.55,75.5637624594312,79.801203888561,5.39572571360954,58.1006696957418,162.975679220975,10.4920664312588,54.7408682597923,10.5981884178173,3.54852815420033,2.39759334474382,10.3303231841345,12.0061840150254,270.728433454683,66.6372646742222,6.96,3.30740131107831,0.7579682112456,0.855497224425463,34.1859034372524,1292.08785867422,1257.41618226634,23.4151224422984,14.1359079308686,59.8215313300272,20.1516409093039,-121.55,57.219698488182,58.4588773615394,-5,0.986677887602217,0.976788928280821,1.08956939553226,1.11124654765693,0.908624000632447,0.95401920931487,0.910971484149487,1.18816250360313,0.824839479835237,0.813110394585565,0.610632809376757,1.00034309079161,1.03593792275407,0.836746841995549,1.09730051222203,0.987713630921229,1.05303497375198,0.87364442547596,0.918359193735643,0.833941629675501,0.941535195742357,1.05218948905237,1.08720985754925
"PHP02 X LH82",99.4990301480978,216.632798372597,13.3796030204153,59.2899852847211,13.6036328026853,4.04667569457484,2.5781266420999,16.4817491729382,15.226133164912,453.020623495732,69.1343545270319,10.6511967384505,4.09199382197436,1.03278529234948,1.14303806160376,128.000583875115,1345.20618263299,1350.40979712311,31.6827677366494,16.242863994524,116.880596884018,25.2355391598765,5.77621031003236,65.9719317966048,66.2524608115244,0.283910056461169,132.877415030047,317.657687832583,18.6585984796707,62.8818325100534,16.2878040825166,4.5954673717883,2.93670257303408,21.5015691835509,17.1066113747884,563,71.6854460581415,14.58,4.53971088210843,1.49495010356522,1.38577617385625,193.016134217271,1442.3997908596,1482.10870722429,38.4888611156743,17.6890522671516,182.162456332825,31.9845193332984,113.662353674358,73.2922402169502,77.8957527193324,5.23965192838542,58.787982338013,142.044305310782,5.3,54.0341254012499,10.625064830756,3.24006937418875,2.24005336476107,10.2675735750214,11.1,300.520456885609,66.5394725928961,6.39,3.45743649740383,0.614016950303039,0.925189311105297,23.8624399865881,1280.81803562573,1265.60090717523,24.5399676560855,13.9565608927485,50.9467628277326,16.1238807375684,-102.966635851585,56.7142593616607,58.1732526803756,-4.35057656474935,1.06534174532787,1.05402484734109,0.82990228381053,1.1169020761185,0.902527108742166,0.888075456635096,0.724191521785688,0.510964326990271,0.698259659844439,0.605538299962338,0.802107142436685,1.14635416974725,1.08925429874875,0.963511014924049,0.907691155624723,0.946470698533788,0.935325622347904,0.774253904077833,0.723700918131158,1.40707780492611,0.832787783327801,0.981037527311223,0.862710113447992
"PHP02 X PHB47",98.6497563909396,226.250704751323,13.5468201435333,59.2222407567211,14.3894239591515,4.12877380064261,2.5942741452094,18.9065311205438,16.3038145781461,448.885484898189,68.463253493002,10.4218958131147,3.85339030178072,1.32568826283781,1.124751709745,127.689024602521,1348.523713593,1352.98451208605,32.3007966595428,14.952194026392,129.191532993003,28.0701559828093,9.19128704969692,66.1188283182557,66.3369445185794,0.217095245800556,135.639126291196,295.948841905103,19.4,63.1709553708254,18.2303399095712,4.65195264421258,2.92275536111742,26.0060734687178,19.9,584.527310106446,71.6414196023449,13.49,4.46760689868702,1.729553723008,1.29923912882009,200.12878406685,1431.70580415593,1486.85608032902,43.1410982175781,16.0716127949984,185.783122929575,33.6561587076337,100.987211674901,75.0531841283271,78.1669743242303,4.51951029716587,65.5778044063246,159.045753384564,5.3,55.0810302328091,11.1654553773436,3.18788961323569,2.17746286319596,11.5259268413871,12.2,274,65.1691652052129,7.59,3.39933262573966,0.556307542709169,0.779466443675751,17.9588299483334,1282.70356920065,1239.54496367821,23.4149453064354,13.691625128319,56.8158182406442,18.5323859936445,-166.3,57.9244590327773,59.4040420834116,-7,0.900921243978318,0.993311643457536,0.993445349885458,1.07708072318831,1.25065097308191,0.960966270629481,0.915372831167812,0.716938187847717,0.98919493861273,1.0105729086792,1.05830710140632,1.06964113438805,1.53721274906255,0.90801288379271,0.899519374986322,1.0072921100471,0.794170714594694,0.811080923129512,1.35096075332841,1.32344875307708,0.959965214538395,0.937282079337497,0.879775480874992
"PHP02 X PHG47",101.627467473764,223.361629544449,13.1116706382829,59.7385024239996,14.4100621066216,4.07556497410397,2.56210638896653,17.35727010598,16.5608368056199,486.595496416212,69.482131991236,9.8027995901861,4.15755015321724,0.941361360387103,1.11680982776533,133.553967512192,1334.7361250846,1348.82679509649,32.6419658737296,15.8194215515711,128.34121630116,25.9421769177268,14.7231820770665,65.4850758339117,66.1189386398477,0.640886410393166,147.963298735152,290.905268596935,17.7539893724913,62.9099731742086,16.153436823537,4.58822620978069,2.97699511307687,22.194140771839,17.8207927886719,600,72.3979728988908,14.14,4.81598941820215,1.35640644777123,1.2965378322977,200.913885432737,1417.42631469678,1478.89943989702,38.7793016720705,16.9702320407012,169.93664943074,32.3427367129746,113.77940138711,74.3542461433441,77.7548995135435,5.18644883119305,63.1059658298639,155.943317019098,7.6,56.4552740100567,10.9780011300611,3.46466290655991,2.12858494750704,10.5424962438088,13.0657403977761,310.094884787124,65.6482334749739,6.92,3.52376061301422,0.314576926254952,0.797986108018749,21.3314111849684,1272.96608947824,1242.66951760427,27.2677422662916,14.5660880699196,51.1444631834022,16.5851561558783,-140.25,57.113700820787,58.0384715924861,-6,0.983889768901893,0.996150258685098,0.694674719749932,0.853698926236642,-0.520895405024038,0.800993790978581,0.82652915501774,0.47830408328057,0.463619858249196,0.847547148734124,0.924398806586483,1.21087907794507,1.26718557140319,1.09799697438378,0.923806505420495,1.00836320827184,0.806080369870258,0.945499335275179,0.701991710262105,0.896309948849867,0.862480439456746,0.87860835965973,0.928321217796759
"PHP02 X PHJ89",100.460026224191,228.637575716454,13.3319772254711,59.3258976561348,14.8383889323296,4.12054333607928,2.58880031330746,17.7814667959936,16.1819404554679,471.503672764533,69.6310583614071,9.75388676394349,3.97011807916907,1.01967765949592,1.14389915995092,138.143828319807,1341.13385608492,1346.52790961731,34.2313434384379,14.9683810536194,132.213406209157,27.4612371574958,13.9708671548063,65.8362005138119,66.066103734436,0.612262501385955,130.810634638636,297.49217974158,20,62.8939291767693,16.8748059405049,4.60848767924101,2.99737586589709,23.6949852972934,18,590,72.6883591696073,12.96,4.50198638557221,1.93955017793674,1.32213768789753,210.269324837921,1482.95869519578,1482.98690255033,40.5130971974194,15.9983458845223,179.487017751125,32.7245652387874,114.817978358749,75.0102913233299,77.9331739400714,5.24768413794996,53.2657984577561,156.379975978328,6.3,51.7353646842719,12.0369668839358,3.41494483590549,2.16462341366682,12.0456180656311,12.8,345.6969462985,66.9020191197038,6.18,3.34425992730367,0.532568217207784,0.881371408214196,29.9113872614026,1273.72503124035,1230.5505654973,27.3803221143051,14.0649601446981,65.7759733976938,17.3864611041646,-82.4519428425798,56.525951675855,58.2408782594201,-3.34667055010503,1.07417085573795,1.009271248892,0.830945895893283,1.10280043464387,1.05821897240907,0.993410974261459,0.936715843139257,0.792868756780451,1.00554215155423,0.857029455865597,0.824778304998659,0.870482697782704,1.55154216103463,0.852252074197268,0.909084827168383,0.966673712009644,1.05968923647245,0.829076610651461,0.963609010440054,0.607760137635588,0.980374355353738,0.934985990616255,0.829455373605666
"PHP02 X PHK56",102.571161075597,230.717251740614,13.8713028884222,59.3688777586167,14.5397405336067,4.19513651053577,2.57095121174111,18.9126670088971,15.9123349165451,474.253260135884,68.886542109604,9.93999923396277,3.89050192854897,1.19958885703126,1.11170386566217,143.267603929132,1343.10838396245,1355.89349632979,33.20336134999,15.4765029185444,133.812305507594,27.8895817775796,12.4017066073802,65.9101374371566,66.4588165819595,0.522128796242785,135.823863526555,297.951659394364,20,62.8973850680078,16.6570136498494,4.80672082995029,3.14020491164531,27.6,20.8,643,71.0344099865212,14.2,4.7699821247572,1.56312815340832,1.34105151411931,212.305247292209,1428.68569321832,1474.7833036227,39.3279487414267,16.57420031032,185.19089768075,34.8695538584267,129.315087479623,74.5658208183644,77.5984358835258,4.76016074046392,55.4001449970484,157.840133386741,7,54.5416752645728,11.8751287977371,3.49177877939489,2.31831833692838,11.1,12,325.364085603774,64.9197770693075,7.66,3.20369537277114,0.777217583237652,0.860740428264423,20.8395281271167,1240.11638780264,1233.41128160422,27.0369545044196,13.3159000589976,52.2887738566299,16.9581655850461,-75.8699592861534,56.4719862187487,58.3262049736218,-3.09805774590047,1.02533998230628,1.03759346893162,0.912868166327871,0.988873025385685,0.890078080943989,0.858273927580087,0.680627196881099,0.899864791445638,0.886044720411133,0.989242832909143,0.75414764290329,0.923286103597521,1.72805434756342,0.941778100159376,1.05423155831318,1.05170408835464,0.658535328672408,0.780057210192816,0.881525302486712,1.11689648108754,0.975809452041805,0.991611113382051,0.890429690769766
"PHP02 X PHK76",102.974298921705,229.242476251498,13.5858796281701,59.6962268486214,14.8431073038378,4.09480307381275,2.63262612876945,19.5944562977318,16.4727175597255,444.570784726336,69.1519779224514,9.77293654075567,3.88521235654999,1.12019142089091,1.0976658831748,137.58387828833,1339.49224384375,1346.92496529857,32.8327717758267,14.7944857118563,131.774061796133,29.0627334003922,11.6863646532306,65.7311927953319,66.175371192731,0.517200148319645,139.529012459664,297.773392549295,19.3853298605864,62.6998303094099,17.1290082500154,4.53176169365969,3.05521353708223,26.1,18.7338897315569,540,71.7470895613168,12.25,4.25585968500637,1.59397386673307,1.32976358636758,214.38025343266,1549.32912985153,1641.22889412671,39.2952459008,16.7920399735967,172.909881486879,35.4283486198375,104.211568036909,80.8056287544146,84.7211982749981,4.71550483348775,64.5961680862081,164.61835129416,9.5,55.0832915171534,11.9159090461311,3.40431978032115,2.24822338197078,12.4014374195809,14.4109663300515,331.750737480387,66.6910207610255,7.29,3.29945516737754,0.768672858709725,0.875950527509515,37.0796788046043,1238.58719651813,1235.68930644863,27.3441941098696,13.8330833935562,66.8514895361067,19.4130673014758,-89.6,56.1730480660473,57.1284452835706,-4,1.02767937349295,1.04257212066468,0.817713742202152,0.935905755574016,0.993535723658705,0.805430809077393,0.695693681422307,0.822322421555201,0.533227472949745,0.588553056426284,0.611211782803508,0.886401575469597,1.22450617245962,0.532150638014401,0.866719860402318,0.940289520496346,1.12804814727103,1.03950288406707,0.831219420553628,0.897944744197016,0.867355384991599,1.02741118706867,0.853777624401757
"PHP02 X PHN46",101.097446905634,226.014721548754,14.3955672009384,59.094206593916,14.3581770818016,4.17612877534373,2.61243465072925,18.7456371831491,15.9419640097102,457.700338860994,69.3724411873819,10.002274303716,3.81343140614845,1.19187108570946,1.15483771317001,136.37557679072,1347.7148445871,1356.82777335532,32.4179480619042,15.3374865001394,131.884394054063,28.1285864855461,9.92746838748804,66.0869703906962,66.5297040140489,0.441625329205469,134.624539910567,286.909297176897,20.7,62.5459268807124,16.9549008530509,4.80869570635308,2.96446397479998,25.5,18.2,596,72.5912431392951,12.96,4.22737876908149,1.75077400020404,1.36620992938247,213.724379649923,1431.72610512734,1497.34328028429,38.497612430377,16.573104495496,185.633664227702,33.3920878962195,103.033009193595,75.7007948747719,78.3276669694686,4.75889205716421,55.5612608300148,152.021633324403,10.6757938347119,52.6462918648535,11.4824437525326,3.51744794380456,2.21956249598358,12.0396782452947,13.3798223649248,338.073740594257,65.9678352195615,7.25,3.32329451600177,0.624507554630959,0.816596662675727,28.0656786445019,1266.92263220203,1264.14023842318,26.3304020386027,14.1269086826908,69.5765119905669,18.4828152873434,-81.8054799190514,56.9057367119509,58.5543152983249,-3.39234261423243,1.00146731233063,0.995905990192227,0.912883794835696,1.12674795149955,0.827221967621654,0.980680630925823,0.650781492006891,0.703726369438147,0.504796161415292,0.724359437238597,0.898592510217975,1.02203856389497,0.969744151955772,1.16397350019407,1.13889375334047,1.02631005394389,0.843716775109723,0.845539593498714,0.767772492029054,0.891147314117721,0.924115444481998,1.02930571342525,0.884666073925358
"PHP02 X W606S",107.065079835777,230.213765749595,14.0840459701285,59.292586337815,14.4250730844113,4.17341202787436,2.73192986743227,19.1603020875997,16.3699822803854,444.980307384602,69.751123077061,9.95067367386296,3.9279359826179,1.00436569457235,1.06562591875834,138.644605730662,1362.31542911856,1369.44239858008,31.7215237783006,15.331559166314,126.362960474871,27.5471619847334,8.43968303553145,66.7329129063252,67.038227326549,0.367202172011305,135.047917667173,289.326313423894,20.3878840717238,62.668589009663,17.9398367836176,4.72922289691463,3.25646158158946,28.4841828549263,19.278879587226,571.76936140466,72.1345017202473,12.89,4.48961534744127,1.53122792535778,1.31333050614162,220.009933724953,1539.45347450622,1644.51288492443,40.4600007931118,16.785627125682,193.215858985561,34.4793783949003,160.6,80.4323682768617,84.865543207543,7,65.0322972683916,161.573107298547,5.3,54.787196336959,11.5207442292851,3.5213452514467,2.16368264394703,12.7568961051163,13,324.238516616614,66.1690129690875,7.37,3.41936221715171,0.643864287939789,0.829011809087072,31.7708485296705,1278.85786250888,1275.22247851688,26.4199958842645,14.1645860664949,63.9438382549118,18.4661791064375,-141.7,57.0861401370263,58.5466146970339,-6,1.0137108267365,0.985373432895419,1.09700338147989,1.07557741268202,1.17978139850453,1.01935000911323,1.45368105190769,0.903153557165686,0.929340957085078,0.93626297283146,0.820550230579087,1.08750097511342,1.36786205976771,0.886448483291914,1.05611940128179,1.04735653587535,0.825486828453968,0.878405022567576,1.04052539751803,0.976915279843367,1.02443293257242,1.10886533530565,0.978174828890252
