,environment,plotNumber,predictedYieldRF,predictedYield
3023,2022:North Platte:0:Medium,1533,,80.75405556209903
3032,2022:North Platte:0:Medium,1553,,88.43950915109673
3033,2022:North Platte:0:Medium,1554,,89.68014082244062
3039,2022:North Platte:0:Medium,1570,,87.81847945246196
2880,2022:North Platte:0:Medium,1419,,87.80072363165041
2883,2022:North Platte:0:Medium,1422,,74.34642217335544
2900,2022:North Platte:0:Medium,1459,,74.46919493341204
2902,2022:North Platte:0:Medium,1461,,72.54120030972854
2905,2022:North Platte:0:Medium,1464,,72.96064982343877
2917,2022:North Platte:0:Medium,1486,,73.87932268447244
2920,2022:North Platte:0:Medium,1499,,73.20482364143975
2923,2022:North Platte:0:Medium,1502,,79.94571999040869
2926,2022:North Platte:0:Medium,1505,,83.24389250682464
2941,2022:North Platte:0:Medium,1540,,87.26807361574869
2942,2022:North Platte:0:Medium,1541,,81.56247874842313
2946,2022:North Platte:0:Medium,1545,,82.96355928051368
2948,2022:North Platte:0:Medium,1557,,81.9290464017111
2950,2022:North Platte:0:Medium,1559,,80.76755607451553
2956,2022:North Platte:0:Medium,1565,,86.4008205992635
2965,2022:North Platte:0:Medium,1584,,87.20902505078233
2975,2022:North Platte:0:Medium,1435,,74.48513051295106
2976,2022:North Platte:0:Medium,1436,,79.3227428612433
2977,2022:North Platte:0:Medium,1447,,72.96064982343877
2993,2022:North Platte:0:Medium,1473,,79.31475066173788
2997,2022:North Platte:0:Medium,1487,,77.3872624925184
2998,2022:North Platte:0:Medium,1488,,82.82882597506514
2999,2022:North Platte:0:Medium,1489,,73.10536275730927
3002,2022:North Platte:0:Medium,1492,,84.68030939974487
3004,2022:North Platte:0:Medium,1494,,84.96701337882256
3030,2022:North Platte:0:Medium,1551,,84.00112767770898
3034,2022:North Platte:0:Medium,1555,,86.98948341605215
3037,2022:North Platte:0:Medium,1568,,87.14338845884967
3041,2022:North Platte:0:Medium,1572,,85.80754607798919
3044,2022:North Platte:0:Medium,1575,,80.15733538072918
2882,2022:North Platte:0:Medium,1421,,87.65694625360162
2885,2022:North Platte:0:Medium,1424,,77.92460236019673
2889,2022:North Platte:0:Medium,1438,,78.67343998509415
2890,2022:North Platte:0:Medium,1439,,77.92711097310739
2896,2022:North Platte:0:Medium,1445,,87.73488506733528
2913,2022:North Platte:0:Medium,1482,,74.26325919032418
2915,2022:North Platte:0:Medium,1484,,80.00366735896206
2922,2022:North Platte:0:Medium,1501,,73.22625700124514
2930,2022:North Platte:0:Medium,1519,,84.91579806364092
2931,2022:North Platte:0:Medium,1520,,84.83274965983084
2935,2022:North Platte:0:Medium,1524,,87.42416388005249
2954,2022:North Platte:0:Medium,1563,,86.39170001548662
2966,2022:North Platte:0:Medium,1585,,77.91460442262816
2972,2022:North Platte:0:Medium,1432,,89.13025197399678
2978,2022:North Platte:0:Medium,1448,,84.86987311821439
2981,2022:North Platte:0:Medium,1451,,75.1393947142384
2982,2022:North Platte:0:Medium,1452,,76.29808103747484
2984,2022:North Platte:0:Medium,1454,,86.06839739958518
2987,2022:North Platte:0:Medium,1467,,73.0452866737588
2990,2022:North Platte:0:Medium,1470,,79.86866085867169
2995,2022:North Platte:0:Medium,1475,,83.13885062962856
3001,2022:North Platte:0:Medium,1491,,73.14410404542187
3010,2022:North Platte:0:Medium,1510,,87.02999702504798
3014,2022:North Platte:0:Medium,1514,,74.26650626588768
3015,2022:North Platte:0:Medium,1515,,86.44593995128348
3020,2022:North Platte:0:Medium,1530,,88.80234263896274
3021,2022:North Platte:0:Medium,1531,,85.62783813268403
3027,2022:North Platte:0:Medium,1547,,88.85359377666602
3031,2022:North Platte:0:Medium,1552,,80.51690467620487
3059,2022:North Platte:0:High,1240,,101.13252059665095
3072,2022:North Platte:0:High,1264,,97.35880006884824
3079,2022:North Platte:0:High,1282,,106.11494342390748
3093,2022:North Platte:0:High,1318,,101.90753141454525
3109,2022:North Platte:0:High,1344,,98.75823074327843
3110,2022:North Platte:0:High,1345,,96.59439083349609
3114,2022:North Platte:0:High,1359,,96.89097630485438
3116,2022:North Platte:0:High,1361,,101.74609110354683
3137,2022:North Platte:0:High,1402,,91.41565848823348
3138,2022:North Platte:0:High,1403,,99.88473410162625
3139,2022:North Platte:0:High,1404,,94.759156607364
3140,2022:North Platte:0:High,1405,,101.49875394704465
3141,2022:North Platte:0:High,1406,,94.74518257271943
3159,2022:North Platte:0:High,1274,,106.4537387468745
3166,2022:North Platte:0:High,1291,,107.7975114475248
3180,2022:North Platte:0:High,1315,,99.09659214535667
3182,2022:North Platte:0:High,1327,,104.88420405421607
3186,2022:North Platte:0:High,1331,,96.66852791386648
3188,2022:North Platte:0:High,1333,,100.29785901272217
3190,2022:North Platte:0:High,1335,,102.53176686350895
3193,2022:North Platte:0:High,1348,,104.7805621757603
3198,2022:North Platte:0:High,1353,,98.41230975336956
3218,2022:North Platte:0:High,1393,,96.5785363411554
3221,2022:North Platte:0:High,1396,,98.56534078389016
3222,2022:North Platte:0:High,1407,,97.66502591738629
3223,2022:North Platte:0:High,1408,,92.78792052039557
3224,2022:North Platte:0:High,1409,,98.78063293706892
3225,2022:North Platte:0:High,1410,,94.68712168094737
3226,2022:North Platte:0:High,1411,,92.67584905164533
3227,2022:North Platte:0:High,1412,,89.59869157424913
3228,2022:North Platte:0:High,1413,,93.3674346408892
3229,2022:North Platte:0:High,1414,,94.33318046513389
3230,2022:North Platte:0:High,1415,,99.19839526498015
3231,2022:North Platte:0:High,1416,,96.51375628459878
3056,2022:North Platte:0:High,1237,,108.12426515298122
3061,2022:North Platte:0:High,1242,,104.15247307187653
3064,2022:North Platte:0:High,1245,,103.25798235307049
3070,2022:North Platte:0:High,1262,,91.68008804798939
3076,2022:North Platte:0:High,1279,,99.01765836061257
3078,2022:North Platte:0:High,1281,,97.37009884086753
3080,2022:North Platte:0:High,1283,,99.53348993072777
3082,2022:North Platte:0:High,1285,,95.35019881616113
3086,2022:North Platte:0:High,1300,,94.18072215231399
3087,2022:North Platte:0:High,1301,,106.14183269008804
3105,2022:North Platte:0:High,1340,,102.62937136264412
3107,2022:North Platte:0:High,1342,,98.58387701909771
3112,2022:North Platte:0:High,1357,,93.42047417789081
3117,2022:North Platte:0:High,1362,,93.20475331736229
3119,2022:North Platte:0:High,1364,,90.23948223034003
3135,2022:North Platte:0:High,1400,,95.14979070018693
3142,2022:North Platte:0:High,1247,,107.13911219978735
3143,2022:North Platte:0:High,1248,,100.93747338631316
3149,2022:North Platte:0:High,1254,,102.00267117812193
3152,2022:North Platte:0:High,1267,,93.74460561064814
3153,2022:North Platte:0:High,1268,,100.49399302161203
3154,2022:North Platte:0:High,1269,,92.50417121025485
3155,2022:North Platte:0:High,1270,,105.83538482168426
3169,2022:North Platte:0:High,1294,,97.51726378176274
3171,2022:North Platte:0:High,1296,,102.6843469578314
3177,2022:North Platte:0:High,1312,,92.22334932298061
3183,2022:North Platte:0:High,1328,,95.74678783472037
3191,2022:North Platte:0:High,1336,,90.79482294726317
3196,2022:North Platte:0:High,1351,,93.08269606078113
3205,2022:North Platte:0:High,1370,,100.71560233849635
3208,2022:North Platte:0:High,1373,,97.60568742453941
3212,2022:North Platte:0:High,1387,,98.38344912134559
3217,2022:North Platte:0:High,1392,,99.21217545945773
3220,2022:North Platte:0:High,1395,,99.3006531508776
3074,2022:North Platte:0:High,1277,,94.1008236516834
3083,2022:North Platte:0:High,1297,,98.23026828253035
3092,2022:North Platte:0:High,1317,,103.90616334265967
3095,2022:North Platte:0:High,1320,,103.96345091191873
3101,2022:North Platte:0:High,1326,,93.14746609370829
3106,2022:North Platte:0:High,1341,,96.80940359180771
3108,2022:North Platte:0:High,1343,,94.45833923787819
3115,2022:North Platte:0:High,1360,,97.23444119563003
3123,2022:North Platte:0:High,1378,,95.91074558830977
3124,2022:North Platte:0:High,1379,,90.92890208152645
3126,2022:North Platte:0:High,1381,,98.3600588645436
3128,2022:North Platte:0:High,1383,,98.54293919073085
3129,2022:North Platte:0:High,1384,,100.53463536405577
3130,2022:North Platte:0:High,1385,,100.31781405573123
3131,2022:North Platte:0:High,1386,,104.16001616897017
3134,2022:North Platte:0:High,1399,,94.44014849577559
3163,2022:North Platte:0:High,1288,,92.9304771216745
3164,2022:North Platte:0:High,1289,,106.32815262499976
3167,2022:North Platte:0:High,1292,,94.44467783273683
3170,2022:North Platte:0:High,1295,,101.31818129916464
3172,2022:North Platte:0:High,1307,,96.06602383854091
3178,2022:North Platte:0:High,1313,,94.63534418733232
3179,2022:North Platte:0:High,1314,,101.23319484189628
3181,2022:North Platte:0:High,1316,,97.87909115760404
3184,2022:North Platte:0:High,1329,,99.19823418087448
3185,2022:North Platte:0:High,1330,,96.0207284954452
3189,2022:North Platte:0:High,1334,,94.63078490960962
3195,2022:North Platte:0:High,1350,,99.24549975279776
3206,2022:North Platte:0:High,1371,,93.79341702731759
3211,2022:North Platte:0:High,1376,,93.23119895160656
3213,2022:North Platte:0:High,1388,,99.771740158859
3216,2022:North Platte:0:High,1391,,92.83398467053888
3219,2022:North Platte:0:High,1394,,105.90740480475647
3060,2022:North Platte:0:High,1241,,106.11027619211029
3062,2022:North Platte:0:High,1243,,99.56587653261899
3066,2022:North Platte:0:High,1258,,97.52327740640547
3067,2022:North Platte:0:High,1259,,100.18661631883818
3069,2022:North Platte:0:High,1261,,102.69808132691598
3071,2022:North Platte:0:High,1263,,102.66896490056976
3073,2022:North Platte:0:High,1265,,101.66748232352293
3075,2022:North Platte:0:High,1278,,96.122446714998
3077,2022:North Platte:0:High,1280,,92.38003838171475
3090,2022:North Platte:0:High,1304,,95.09107319013654
3091,2022:North Platte:0:High,1305,,98.8613025546162
3099,2022:North Platte:0:High,1324,,104.2317855043086
3100,2022:North Platte:0:High,1325,,91.84570711514786
3104,2022:North Platte:0:High,1339,,89.52716289537871
3120,2022:North Platte:0:High,1365,,98.04483136714897
3125,2022:North Platte:0:High,1380,,95.09749143378549
3127,2022:North Platte:0:High,1382,,93.68499886269404
3136,2022:North Platte:0:High,1401,,94.39770040377687
3147,2022:North Platte:0:High,1252,,96.7910675612644
3150,2022:North Platte:0:High,1255,,100.0096491960766
3151,2022:North Platte:0:High,1256,,94.98067277188096
3160,2022:North Platte:0:High,1275,,105.17081351674653
3162,2022:North Platte:0:High,1287,,100.00930593530472
3165,2022:North Platte:0:High,1290,,92.85370103295648
3174,2022:North Platte:0:High,1309,,93.17053994820381
3175,2022:North Platte:0:High,1310,,95.49718688896411
3176,2022:North Platte:0:High,1311,,94.24269224419965
3192,2022:North Platte:0:High,1347,,88.6972661383444
3194,2022:North Platte:0:High,1349,,98.3439214509657
3201,2022:North Platte:0:High,1356,,90.31537938008016
3207,2022:North Platte:0:High,1372,,88.22486192230954
3209,2022:North Platte:0:High,1374,,94.9379970784363
3214,2022:North Platte:0:High,1389,,94.4916324232298
3057,2022:North Platte:0:High,1238,,100.13907349169232
3058,2022:North Platte:0:High,1239,,101.43647690807573
3081,2022:North Platte:0:High,1284,,95.53767835545436
3084,2022:North Platte:0:High,1298,,96.76981757638292
3085,2022:North Platte:0:High,1299,,100.32136396717368
3088,2022:North Platte:0:High,1302,,97.07177829155778
3094,2022:North Platte:0:High,1319,,100.72297696768497
3096,2022:North Platte:0:High,1321,,100.6143899840477
3097,2022:North Platte:0:High,1322,,97.996413091662
3098,2022:North Platte:0:High,1323,,96.55815548263985
3103,2022:North Platte:0:High,1338,,97.03324444350346
3111,2022:North Platte:0:High,1346,,98.4881896502267
3118,2022:North Platte:0:High,1363,,95.9063418736363
3121,2022:North Platte:0:High,1366,,95.35191790991152
3122,2022:North Platte:0:High,1377,,97.9140067296463
3144,2022:North Platte:0:High,1249,,102.06186812331597
3145,2022:North Platte:0:High,1250,,98.73070712091578
3146,2022:North Platte:0:High,1251,,102.62306468180984
3148,2022:North Platte:0:High,1253,,104.03735622587816
3156,2022:North Platte:0:High,1271,,91.10946139127404
3157,2022:North Platte:0:High,1272,,100.59703319533583
3158,2022:North Platte:0:High,1273,,97.53121066150815
3168,2022:North Platte:0:High,1293,,95.78912181736736
3173,2022:North Platte:0:High,1308,,92.72236481581196
3187,2022:North Platte:0:High,1332,,95.61205632859864
3197,2022:North Platte:0:High,1352,,93.94126917212427
3199,2022:North Platte:0:High,1354,,89.81365922015215
3200,2022:North Platte:0:High,1355,,96.7079206655212
3202,2022:North Platte:0:High,1367,,95.05828672202283
3203,2022:North Platte:0:High,1368,,91.87232254684572
3204,2022:North Platte:0:High,1369,,96.83267806436301
3210,2022:North Platte:0:High,1375,,96.58124706074055
3215,2022:North Platte:0:High,1390,,95.21987986307278
4874,2023:Lincoln:0:Low,5029,,102.95227735469236
4879,2023:Lincoln:0:Low,5034,,98.47637741116333
4892,2023:Lincoln:0:Low,5047,,102.95227735469236
4898,2023:Lincoln:0:Low,5054,,94.90451065020642
4905,2023:Lincoln:0:Low,5065,,98.47637741116333
4919,2023:Lincoln:0:Low,5079,,94.90451065020642
4920,2023:Lincoln:0:Low,5080,,94.90451065020642
4929,2023:Lincoln:0:Low,5089,,98.47637741116333
4935,2023:Lincoln:0:Low,5095,,98.47637741116333
4937,2023:Lincoln:0:Low,5097,,98.47637741116333
4938,2023:Lincoln:0:Low,5098,,98.47637741116333
4941,2023:Lincoln:0:Low,5101,,102.95227735469236
4965,2023:Lincoln:0:Low,5156,,102.95227735469236
4972,2023:Lincoln:0:Low,5163,,94.90451065020642
4974,2023:Lincoln:0:Low,5165,,94.15213663004239
4984,2023:Lincoln:0:Low,5175,,94.15213663004239
4991,2023:Lincoln:0:Low,5182,,98.47637741116333
4993,2023:Lincoln:0:Low,5184,,102.95227735469236
5002,2023:Lincoln:0:Low,5193,,94.15213663004239
5006,2023:Lincoln:0:Low,5197,,98.47637741116333
5010,2023:Lincoln:0:Low,5201,,94.90451065020642
5013,2023:Lincoln:0:Low,5204,,102.95227735469236
5018,2023:Lincoln:0:Low,5209,,94.15213663004239
5019,2023:Lincoln:0:Low,5210,,94.15213663004239
5020,2023:Lincoln:0:Low,5211,,94.15213663004239
4872,2023:Lincoln:0:Low,5027,,96.81590330389628
4877,2023:Lincoln:0:Low,5032,,97.38630316909558
4888,2023:Lincoln:0:Low,5043,,96.6966732008938
4890,2023:Lincoln:0:Low,5045,,98.29718918231164
4896,2023:Lincoln:0:Low,5051,,96.84900993508151
4899,2023:Lincoln:0:Low,5056,,97.26191116228384
4904,2023:Lincoln:0:Low,5064,,96.05309704551415
4913,2023:Lincoln:0:Low,5073,,97.97706402095652
4914,2023:Lincoln:0:Low,5074,,97.89864390823942
4939,2023:Lincoln:0:Low,5099,,96.84900993508151
4942,2023:Lincoln:0:Low,5102,,99.19966401054509
4944,2023:Lincoln:0:Low,5104,,98.0305500270515
4959,2023:Lincoln:0:Low,5132,,99.46424034990632
4968,2023:Lincoln:0:Low,5159,,96.59002882390541
4969,2023:Lincoln:0:Low,5160,,96.7463349879005
4973,2023:Lincoln:0:Low,5164,,98.31986689446195
4979,2023:Lincoln:0:Low,5170,,98.59754173916569
4981,2023:Lincoln:0:Low,5172,,95.29256930673755
4982,2023:Lincoln:0:Low,5173,,97.15154952684905
4988,2023:Lincoln:0:Low,5179,,96.1973008501487
5009,2023:Lincoln:0:Low,5200,,95.96467895063351
5011,2023:Lincoln:0:Low,5202,,98.55029330099346
5016,2023:Lincoln:0:Low,5207,,97.23029578374468
5029,2023:Lincoln:0:Low,5220,,95.29256930673755
5034,2023:Lincoln:0:Low,5225,,95.96467895063351
4876,2023:Lincoln:0:Low,5031,,98.40934099245963
4881,2023:Lincoln:0:Low,5036,,97.73371226961453
4884,2023:Lincoln:0:Low,5039,,97.93061265098497
4887,2023:Lincoln:0:Low,5042,,96.97210906709576
4893,2023:Lincoln:0:Low,5048,,98.37502901089368
4895,2023:Lincoln:0:Low,5050,,98.74840893167043
4915,2023:Lincoln:0:Low,5075,,97.97326761878101
4922,2023:Lincoln:0:Low,5082,,98.32662832896766
4925,2023:Lincoln:0:Low,5085,,96.75609108765113
4940,2023:Lincoln:0:Low,5100,,97.22774425921094
4945,2023:Lincoln:0:Low,5105,,98.72696116923218
4949,2023:Lincoln:0:Low,5109,,98.07048314931905
4954,2023:Lincoln:0:Low,5127,,97.70707268563937
4957,2023:Lincoln:0:Low,5130,,98.7299078187666
4960,2023:Lincoln:0:Low,5151,,98.13011809120256
4961,2023:Lincoln:0:Low,5152,,97.34600666099976
4963,2023:Lincoln:0:Low,5154,,98.6986565189879
4970,2023:Lincoln:0:Low,5161,,97.9996135724228
4983,2023:Lincoln:0:Low,5174,,98.38245073442422
4995,2023:Lincoln:0:Low,5186,,96.76674009620756
4997,2023:Lincoln:0:Low,5188,,98.28543975875579
4999,2023:Lincoln:0:Low,5190,,98.32145284602566
5004,2023:Lincoln:0:Low,5195,,96.98076478830873
5023,2023:Lincoln:0:Low,5214,,97.6907933407042
5031,2023:Lincoln:0:Low,5222,,97.6471419483492
4880,2023:Lincoln:0:Low,5035,,100.00713690791923
4894,2023:Lincoln:0:Low,5049,,98.98113705847153
4900,2023:Lincoln:0:Low,5057,,97.45794919314058
4901,2023:Lincoln:0:Low,5059,,100.17187790080254
4907,2023:Lincoln:0:Low,5067,,97.50672464626642
4908,2023:Lincoln:0:Low,5068,,99.0021690916592
4917,2023:Lincoln:0:Low,5077,,99.1790488688754
4928,2023:Lincoln:0:Low,5088,,98.41568121295603
4930,2023:Lincoln:0:Low,5090,,99.10281589520865
4933,2023:Lincoln:0:Low,5093,,97.00453569363374
4936,2023:Lincoln:0:Low,5096,,98.86222549232255
4950,2023:Lincoln:0:Low,5110,,98.31909742463009
4951,2023:Lincoln:0:Low,5111,,98.5734852495512
4953,2023:Lincoln:0:Low,5126,,99.52732293406666
4956,2023:Lincoln:0:Low,5129,,99.42790216101923
4986,2023:Lincoln:0:Low,5177,,99.15993847448277
4990,2023:Lincoln:0:Low,5181,,100.31401271281621
4994,2023:Lincoln:0:Low,5185,,97.32909142111662
5001,2023:Lincoln:0:Low,5192,,95.78415706287414
5007,2023:Lincoln:0:Low,5198,,96.55121124418415
5014,2023:Lincoln:0:Low,5205,,99.57167964618328
5015,2023:Lincoln:0:Low,5206,,97.86570536777117
5022,2023:Lincoln:0:Low,5213,,99.09944632691489
5024,2023:Lincoln:0:Low,5215,,96.01353017250676
5033,2023:Lincoln:0:Low,5224,,99.06081310028341
4871,2023:Lincoln:0:Low,5026,,97.81908226362519
4875,2023:Lincoln:0:Low,5030,,97.5741271987055
4883,2023:Lincoln:0:Low,5038,,97.852435415992
4885,2023:Lincoln:0:Low,5040,,97.06132157053595
4902,2023:Lincoln:0:Low,5060,,96.19368737843128
4910,2023:Lincoln:0:Low,5070,,96.6642465043143
4912,2023:Lincoln:0:Low,5072,,96.58526237589982
4916,2023:Lincoln:0:Low,5076,,97.18232848911347
4921,2023:Lincoln:0:Low,5081,,96.99494569915417
4924,2023:Lincoln:0:Low,5084,,97.00982731999551
4926,2023:Lincoln:0:Low,5086,,97.41138638153298
4932,2023:Lincoln:0:Low,5092,,97.19821645256545
4946,2023:Lincoln:0:Low,5106,,97.81553641421442
4947,2023:Lincoln:0:Low,5107,,97.03936949563757
4958,2023:Lincoln:0:Low,5131,,97.66829651160995
4964,2023:Lincoln:0:Low,5155,,97.35861621465682
4976,2023:Lincoln:0:Low,5167,,97.82468949704608
4977,2023:Lincoln:0:Low,5168,,97.14687522726751
4985,2023:Lincoln:0:Low,5176,,97.85195444126174
4989,2023:Lincoln:0:Low,5180,,96.94016764990486
4998,2023:Lincoln:0:Low,5189,,97.98225491595436
5008,2023:Lincoln:0:Low,5199,,96.97798314807306
5026,2023:Lincoln:0:Low,5217,,96.72428976029568
5027,2023:Lincoln:0:Low,5218,,97.00321021526665
5032,2023:Lincoln:0:Low,5223,,96.69519202202346
5047,2023:Lincoln:0:Medium,4013,,94.74234854334773
5048,2023:Lincoln:0:Medium,4014,,87.65269558586112
5059,2023:Lincoln:0:Medium,4025,,87.41849297667619
5060,2023:Lincoln:0:Medium,4026,,94.83657426529857
5070,2023:Lincoln:0:Medium,4036,,94.26452994604811
5072,2023:Lincoln:0:Medium,4038,,94.27264584416524
5077,2023:Lincoln:0:Medium,4043,,83.04316522560049
5085,2023:Lincoln:0:Medium,4051,,95.5685143025894
5093,2023:Lincoln:0:Medium,4064,,85.96946177152604
5096,2023:Lincoln:0:Medium,4067,,83.6416475650865
5113,2023:Lincoln:0:Medium,4084,,84.11586483599227
5114,2023:Lincoln:0:Medium,4085,,84.49884536714394
5118,2023:Lincoln:0:Medium,4089,,93.89659725356256
5122,2023:Lincoln:0:Medium,4093,,84.27665982626806
5129,2023:Lincoln:0:Medium,4100,,87.52680023147457
5134,2023:Lincoln:0:Medium,4105,,95.02615874718349
5136,2023:Lincoln:0:Medium,4107,,94.4735636030492
5144,2023:Lincoln:0:Medium,4115,,83.34928604708273
5149,2023:Lincoln:0:Medium,4130,,84.68071997190553
5155,2023:Lincoln:0:Medium,4136,,84.47864842192638
5161,2023:Lincoln:0:Medium,4142,,87.48967537282908
5178,2023:Lincoln:0:Medium,4159,,95.07194098264034
5183,2023:Lincoln:0:Medium,4164,,94.80500305267682
5188,2023:Lincoln:0:Medium,4169,,95.36776714172544
5192,2023:Lincoln:0:Medium,4173,,85.26677577582853
5194,2023:Lincoln:0:Medium,4175,,84.29458211987284
5195,2023:Lincoln:0:Medium,4176,,94.35600561994067
5199,2023:Lincoln:0:Medium,4180,,95.35477407304812
5205,2023:Lincoln:0:Medium,4186,,82.81286331190208
5209,2023:Lincoln:0:Medium,4190,,96.09708354236983
5219,2023:Lincoln:0:Medium,4200,,84.45755022193245
5236,2023:Lincoln:0:Medium,4217,,83.9433186148083
5242,2023:Lincoln:0:Medium,4223,,87.96309299488102
5246,2023:Lincoln:0:Medium,4227,,87.60093317170374
5038,2023:Lincoln:0:Medium,4004,,97.46983698423468
5043,2023:Lincoln:0:Medium,4009,,97.28712572671695
5044,2023:Lincoln:0:Medium,4010,,95.70223178646962
5045,2023:Lincoln:0:Medium,4011,,97.276079319287
5063,2023:Lincoln:0:Medium,4029,,95.30269472530875
5066,2023:Lincoln:0:Medium,4032,,86.56773274997259
5076,2023:Lincoln:0:Medium,4042,,86.15858898975158
5082,2023:Lincoln:0:Medium,4048,,95.17876710263387
5087,2023:Lincoln:0:Medium,4054,,97.32840308371324
5088,2023:Lincoln:0:Medium,4056,,88.3295720723828
5091,2023:Lincoln:0:Medium,4060,,85.16324923164757
5099,2023:Lincoln:0:Medium,4070,,86.65315486204422
5121,2023:Lincoln:0:Medium,4092,,86.15858898975158
5124,2023:Lincoln:0:Medium,4095,,86.64505331609665
5131,2023:Lincoln:0:Medium,4102,,95.3690547654307
5138,2023:Lincoln:0:Medium,4109,,84.99499821729275
5143,2023:Lincoln:0:Medium,4114,,86.00163715600311
5145,2023:Lincoln:0:Medium,4126,,97.26217999539983
5146,2023:Lincoln:0:Medium,4127,,86.75638417222159
5162,2023:Lincoln:0:Medium,4143,,85.3739833639345
5164,2023:Lincoln:0:Medium,4145,,86.88068320870656
5166,2023:Lincoln:0:Medium,4147,,95.36284769685533
5174,2023:Lincoln:0:Medium,4155,,95.16672553225513
5186,2023:Lincoln:0:Medium,4167,,96.96176020211574
5196,2023:Lincoln:0:Medium,4177,,96.81119064652847
5204,2023:Lincoln:0:Medium,4185,,86.30087923905687
5207,2023:Lincoln:0:Medium,4188,,85.16461610500872
5212,2023:Lincoln:0:Medium,4193,,91.9273036947844
5213,2023:Lincoln:0:Medium,4194,,86.15858898975158
5224,2023:Lincoln:0:Medium,4205,,97.495329625773
5226,2023:Lincoln:0:Medium,4207,,95.15746597802716
5232,2023:Lincoln:0:Medium,4213,,86.40551053884799
5251,2023:Lincoln:0:Medium,4232,,92.06386739153473
5051,2023:Lincoln:0:Medium,4017,,91.59097009269033
5052,2023:Lincoln:0:Medium,4018,,87.90326257807602
5053,2023:Lincoln:0:Medium,4019,,88.07865365082515
5061,2023:Lincoln:0:Medium,4027,,90.14295019912231
5068,2023:Lincoln:0:Medium,4034,,87.32350250652479
5078,2023:Lincoln:0:Medium,4044,,94.18586454656034
5079,2023:Lincoln:0:Medium,4045,,89.39396619607507
5081,2023:Lincoln:0:Medium,4047,,90.27667966126708
5089,2023:Lincoln:0:Medium,4057,,95.49500893270388
5098,2023:Lincoln:0:Medium,4069,,88.729292993969
5123,2023:Lincoln:0:Medium,4094,,88.41976427462798
5126,2023:Lincoln:0:Medium,4097,,90.07521073414297
5133,2023:Lincoln:0:Medium,4104,,89.75833081772267
5135,2023:Lincoln:0:Medium,4106,,89.17682989857705
5139,2023:Lincoln:0:Medium,4110,,92.55582861248504
5142,2023:Lincoln:0:Medium,4113,,94.52746311172488
5150,2023:Lincoln:0:Medium,4131,,94.01010289594146
5159,2023:Lincoln:0:Medium,4140,,95.91567010453707
5170,2023:Lincoln:0:Medium,4151,,92.4616822876505
5180,2023:Lincoln:0:Medium,4161,,95.82074155760256
5198,2023:Lincoln:0:Medium,4179,,96.60877697921426
5203,2023:Lincoln:0:Medium,4184,,92.74046433840314
5211,2023:Lincoln:0:Medium,4192,,90.14881743000437
5216,2023:Lincoln:0:Medium,4197,,91.45097421170442
5217,2023:Lincoln:0:Medium,4198,,91.74409637642587
5230,2023:Lincoln:0:Medium,4211,,91.59269223728643
5233,2023:Lincoln:0:Medium,4214,,89.6606173380043
5237,2023:Lincoln:0:Medium,4218,,95.88313688385679
5239,2023:Lincoln:0:Medium,4220,,88.8796654022644
5244,2023:Lincoln:0:Medium,4225,,87.23073809394629
5248,2023:Lincoln:0:Medium,4229,,91.90560240280418
5249,2023:Lincoln:0:Medium,4230,,91.73079789828829
5254,2023:Lincoln:0:Medium,4235,,88.77740010281813
5035,2023:Lincoln:0:Medium,4001,,91.11757663355334
5036,2023:Lincoln:0:Medium,4002,,92.6686570883307
5039,2023:Lincoln:0:Medium,4005,,87.4407732439526
5054,2023:Lincoln:0:Medium,4020,,91.30015468121414
5064,2023:Lincoln:0:Medium,4030,,96.39261618094534
5065,2023:Lincoln:0:Medium,4031,,84.68593532140021
5074,2023:Lincoln:0:Medium,4040,,94.09737222397276
5084,2023:Lincoln:0:Medium,4050,,86.50940013328612
5101,2023:Lincoln:0:Medium,4072,,89.2954383984665
5104,2023:Lincoln:0:Medium,4075,,86.87944380442286
5105,2023:Lincoln:0:Medium,4076,,92.5618085093276
5106,2023:Lincoln:0:Medium,4077,,91.29169822329055
5110,2023:Lincoln:0:Medium,4081,,88.98920000303828
5117,2023:Lincoln:0:Medium,4088,,90.05418453130707
5119,2023:Lincoln:0:Medium,4090,,88.33230670141907
5127,2023:Lincoln:0:Medium,4098,,90.4449415302572
5130,2023:Lincoln:0:Medium,4101,,91.66917182011633
5140,2023:Lincoln:0:Medium,4111,,90.02466182873174
5151,2023:Lincoln:0:Medium,4132,,91.9908056372963
5153,2023:Lincoln:0:Medium,4134,,95.08451823949379
5157,2023:Lincoln:0:Medium,4138,,89.50174460590351
5187,2023:Lincoln:0:Medium,4168,,87.87573992577711
5201,2023:Lincoln:0:Medium,4182,,87.36540648914512
5208,2023:Lincoln:0:Medium,4189,,89.9548561034273
5214,2023:Lincoln:0:Medium,4195,,94.12583756950693
5220,2023:Lincoln:0:Medium,4201,,92.94890377776443
5223,2023:Lincoln:0:Medium,4204,,87.2568830308704
5225,2023:Lincoln:0:Medium,4206,,93.71554834641437
5229,2023:Lincoln:0:Medium,4210,,88.70009927082373
5241,2023:Lincoln:0:Medium,4222,,94.18476347482803
5245,2023:Lincoln:0:Medium,4226,,89.0425247352201
5250,2023:Lincoln:0:Medium,4231,,86.49675665080565
5253,2023:Lincoln:0:Medium,4234,,89.40026260588385
5040,2023:Lincoln:0:Medium,4006,,90.13484892654861
