genotype,combineTestWeight.sp.b,combineTestWeight.sp.mu,combineTestWeight.sp.FWB,combineTestWeight.sp.FWW,combineMoisture.sp.b,combineMoisture.sp.mu,combineMoisture.sp.FWB,combineMoisture.sp.FWW,flagLeafHeight.sp.b,flagLeafHeight.sp.mu,flagLeafHeight.sp.FWB,flagLeafHeight.sp.FWW,earHeight.sp.b,earHeight.sp.mu,earHeight.sp.FWB,earHeight.sp.FWW,yieldPerAcre.sp.b,yieldPerAcre.sp.mu,yieldPerAcre.sp.FWB,yieldPerAcre.sp.FWW,GDDToAnthesis.sp.b,GDDToAnthesis.sp.mu,GDDToAnthesis.sp.FWB,GDDToAnthesis.sp.FWW,GDDToSilk.sp.b,GDDToSilk.sp.mu,GDDToSilk.sp.FWB,GDDToSilk.sp.FWW,anthesisSilkingIntervalGDD.sp.b,anthesisSilkingIntervalGDD.sp.mu,anthesisSilkingIntervalGDD.sp.FWB,anthesisSilkingIntervalGDD.sp.FWW,kernelRowNumber.sp.b,kernelRowNumber.sp.mu,kernelRowNumber.sp.FWB,kernelRowNumber.sp.FWW,earWidth.sp.b,earWidth.sp.mu,earWidth.sp.FWB,earWidth.sp.FWW,earLength.sp.b,earLength.sp.mu,earLength.sp.FWB,earLength.sp.FWW,shelledCobWidth.sp.b,shelledCobWidth.sp.mu,shelledCobWidth.sp.FWB,shelledCobWidth.sp.FWW,shelledCobMass.sp.b,shelledCobMass.sp.mu,shelledCobMass.sp.FWB,shelledCobMass.sp.FWW,kernelMassPerEar.sp.b,kernelMassPerEar.sp.mu,kernelMassPerEar.sp.FWB,kernelMassPerEar.sp.FWW,kernelsPerEar.sp.b,kernelsPerEar.sp.mu,kernelsPerEar.sp.FWB,kernelsPerEar.sp.FWW,hundredKernelMass.sp.b,hundredKernelMass.sp.mu,hundredKernelMass.sp.FWB,hundredKernelMass.sp.FWW,earFillLength.sp.b,earFillLength.sp.mu,earFillLength.sp.FWB,earFillLength.sp.FWW,kernelsPerRow.sp.b,kernelsPerRow.sp.mu,kernelsPerRow.sp.FWB,kernelsPerRow.sp.FWW,earParent,pollenParent,earParentAge,pollenParentAge,oldestParentAge,youngestParentAge,meanParentAge
KYS X OS426,1.10019879845052,57.6128897128298,60.145328694365,54.9955420944387,1.20330019908626,15.4568782307052,23.0206114349259,10.7496433202878,0.987996113510217,258.687139554898,307.679121648461,196.414658399334,0.908961932833882,131.615483119811,159.2911150359,95.7826088797274,0.96427630734277,114.470633453775,160.211922835845,49.4846777410253,0.972153116005687,2281.5083696039,2924.3010967128,1430.27442118181,0.970219525224548,2293.74789950959,2797.49502945377,1480.26136333607,0.999853855167599,7.94272850882336,199.508063570222,-173.604982942204,0.888277841922736,16.0157490456364,16.7414403960763,15.4498236345416,1.03045166580044,4.37813925991381,4.80397300299726,3.70803062499215,1.06641848204238,16.0299284004121,17.351329792892,14.3648464957283,1.00683405141312,2.6929324693142,3.00822543701227,2.51084798910799,1.12921748937855,22.9718425186533,29.4723312039257,16.4134060493664,1.07200273143279,129.762598495096,161.333125580029,67.6406727577958,1.15367514628221,490.742761948759,611.010284666927,348.580377658611,1.04912284797296,26.103552778507,30.1277987159621,18.6587423106209,1.06735345742918,14.1664070947479,16.5415339600334,11.8550152159151,1.06194823455174,33.0606958332346,38.9234522395851,27.409345582474,KYS,OS426,1963,1934,1934,1963,1948.5
L 289 X I159,0.596205567625556,58.3776462085585,59.7499929358861,56.959286885958,1.08762904776252,14.5991092734225,21.4357539849277,10.344372652337,1.03948273763809,251.770000237236,303.315060964245,186.252364787111,1.05085602289039,127.819483107088,159.815437432311,86.3928948722343,0.986888399341916,129.069986786522,175.883900514738,62.5601230423928,0.987010411269231,2246.23551502183,2898.85196350001,1381.99226394789,0.986015863823033,2256.63811092887,2768.58684888622,1429.90703737322,1.00040980274829,7.76490255924314,199.436753471954,-173.883754655447,0.987581234411596,14.6121293533202,15.4189480375711,13.9829373486383,0.990370950691053,4.20304938939487,4.61231979282159,3.55900547364447,0.996410225185492,16.5962090083556,17.8308630219654,15.0404364260756,1.00886766128131,2.50613234867898,2.8220621471334,2.32368009307298,1.09902106970057,20.1144044278068,26.4410634599798,13.7313471940709,1.00044138118712,128.291329016209,157.754371222679,70.316341299935,1.0393271579015,476.012057342353,584.359110650504,347.940279683864,0.996984245573223,27.4051978391877,31.2294495059078,20.3303745598149,1.0636243276851,14.9847026315579,17.3515312558272,12.6813863158345,1.08083040969902,34.2046636973121,40.1716639732871,28.4528285247995,L 289,I159,1934,1998,1934,1998,1966
L 289 X OS426,1.09301385347632,58.0762577282748,60.5921583944087,55.4760029286024,0.950711259925874,13.8649098717767,19.8409134740268,10.1457870495181,0.998967547261055,251.403172494204,300.939197503028,188.439172017707,0.991398035230478,123.247510312622,153.433116677709,84.1648602752063,0.950968540709933,113.693896681955,158.803920523281,49.6047979452113,1.0012328831811,2228.72349475898,2890.74391608459,1352.02680325212,0.999741327530281,2238.85514610322,2757.93027429485,1400.6158729718,1.00492825861621,8.052613316638,200.59017026011,-174.416479122534,0.976701393982357,14.558915656838,15.356845899071,13.9366552425628,0.991336315277068,4.24813818020902,4.65780752016887,3.6034664823254,1.00765887656496,16.9749798167807,18.2235720580625,15.4016438424745,1.09666285178449,2.57108911236278,2.91451222624939,2.3727592236901,0.989724823449046,21.3473978491551,27.044878694855,15.5991275312387,1.0411833742224,136.207479646281,166.870375320377,75.8715174739579,0.984743727969065,504.767634917188,607.424512857871,383.421936577418,0.983787315673823,26.6695872129897,30.4432178379155,19.6884123009638,1.03756661446465,15.6563911499833,17.9652348824747,13.4095037391363,1.0313378052116,36.0966687547989,41.7904324693438,30.6082174589014,L 289,OS426,1934,1934,1934,1934,1934
LH123HT X 3IIH6,1.08168029620745,57.9981019850595,60.4879150547812,55.4248094572668,0.921992382322814,13.8942258809528,19.6897076746973,10.2874495066909,1.02194521845367,249.574204747033,300.249628626184,185.161942909207,1.10208616743164,116.300468449718,149.856253359827,72.8542980295856,1.02655763022952,149.669631181465,198.365289546334,80.4863191093094,1.01909719928508,2254.46841608791,2928.30081669678,1362.12942288733,1.02446428549307,2258.00060525323,2789.91212644016,1399.0322157577,1.03033367447319,4.72185519996319,202.126920505646,-182.360206508125,1.00099799808163,15.6093485872677,16.427128289442,14.9716087081065,0.930536756724192,4.27990922819986,4.66445317464958,3.67477583234232,0.918317941599655,16.6376407530694,17.7755304532226,15.2037997112529,0.927712466091747,2.5825319770968,2.87304779367455,2.41475652102035,0.82456154377798,20.5056629771627,25.2523597260674,15.7166524005898,0.909849430950013,130.704100766342,157.499206096555,77.9788631113429,0.785366141665824,497.842924148267,579.71522640706,401.065660982145,0.988235397637235,26.0561804154265,29.8468730801366,19.0434409185407,0.924312077493766,15.0454384330498,17.1022626573803,13.043807750584,0.818403671587558,33.9026530707762,38.4208595261088,29.5473694098903,LH123HT,3IIH6,1983,1993,1983,1993,1988
LH123HT X PHB47,0.996205045039461,58.109740115156,60.4028061439619,55.7397912425201,1.04276655529047,14.6260517581818,21.180698740282,10.5468143939676,0.981091893326312,247.932973799732,296.582594797948,186.095659256077,1.05559190202636,110.883236838603,143.02338691398,69.2699519387235,1.01782093111571,146.7379556737,195.01918108054,78.1434403368384,1.00670530384757,2251.82322326,2917.4620377648,1370.33478632266,1.01833373256707,2258.41065006995,2787.13913034587,1404.5824604312,0.918505047362036,6.1109707694382,182.090416409521,-160.665892112031,1.09638371962212,14.5957531209118,15.4914595593058,13.8972426121933,1.04462200318913,4.20762369434918,4.63931332375049,3.52830000766036,1.15737272400449,16.3675107062293,17.8016136919435,14.5604148876876,0.907877720324099,2.50742316327895,2.79172767239462,2.34323479225198,1.08801804223047,20.7596486148711,27.0229672752858,14.4404963926243,1.04082180653378,130.903667770131,161.555915260065,70.5886582320155,1.08959737441921,487.625993208551,601.213581017747,353.359634812174,0.985446445030373,26.5702814160586,30.3502761618171,19.5773329508925,1.10138385119845,14.6500903861307,17.1009433400095,12.2650044790973,1.07384078031006,34.6667434731525,40.5951557152244,28.9521048818995,LH123HT,PHB47,1983,1983,1983,1983,1983
LH145 X LH162,0.481702520389733,59.0242442786268,60.1330277474479,57.8782850698996,0.787456852980988,14.5353216668192,19.4851368087981,11.4548398455627,0.956944138829456,228.504758632439,275.956959580381,168.189454718474,0.842279477453856,100.259802309807,125.905119177822,67.0556674606049,0.989258147741445,140.945868151941,187.872192966564,74.2762987680794,0.96062341041118,2132.04504841835,2767.21427385881,1290.90670803966,0.956459126122337,2138.80729147298,2635.40989239624,1336.85824667227,0.969669142432505,7.75563860680936,193.537783876075,-168.311306340653,0.980305957303274,14.9646398615694,15.7655149036169,14.340082965402,0.903278525383083,4.07285917806208,4.44613867119773,3.48545196655709,0.939460197437344,16.2447665765489,17.4088536905453,14.7779144905576,0.893271334488949,2.4417556985177,2.72148617606297,2.28020887121757,0.80050417723894,18.1722533945872,22.7804607555259,13.522966752109,0.892250683371674,119.441275229033,145.71809667732,67.7358746118281,0.936848820176981,467.190190084843,564.85415305329,351.746373491439,0.955926360163148,25.2137944618116,28.8805554887261,18.4303271239101,0.953000146097428,14.1147909746703,16.235453285606,12.0510352591816,1.01000011813533,32.9968208679371,38.5727844322178,27.6219219461438,LH145,LH162,1983,1990,1983,1990,1986.5
LH185 X LH145,0.9082191436806,58.1975202675243,60.2880602376393,56.0368878290618,0.791901368595777,13.4287121102378,18.4064646948913,10.3308436226467,0.949388731941232,233.816426771724,280.893976084993,173.977333165306,0.889241525073731,98.7876622879387,125.862856796595,63.7322011228222,0.914424150835694,145.316549893168,188.69305866231,83.6903055103396,0.970373528090378,2171.94929290404,2813.56534717162,1322.27358219449,0.97383214223735,2176.64441613298,2682.26725090939,1360.1288589762,1.01226312151059,6.81674391695914,200.759611707341,-176.984170733428,0.868331360696264,14.713186596989,15.4225823828943,14.1599691698776,0.958618977548766,4.15658956276319,4.55273847585493,3.53319413746083,1.01036040838353,17.1189921570145,18.3709318720761,15.5414380715055,0.96968133872279,2.46547273957484,2.76913122885442,2.29010727365801,0.878641891706519,19.2392079884433,24.2972253581422,14.1361015627869,0.901336211775158,128.365211619058,154.909602274151,76.1333099919057,0.922263514493722,486.225277982818,582.368762168078,372.578745346006,0.919648501141441,26.2573997021904,29.7850054080004,19.731368168989,0.88129220573118,15.3847064805361,17.3458007922934,13.4762368606296,0.919493602480302,34.9435788933651,40.0198781263641,30.0503268196014,LH185,LH145,1993,1983,1983,1993,1988
LH185 X LH82,0.915078551508995,58.0937896537952,60.2001186174987,55.916838841991,1.0394813572636,14.7532664329955,21.287263238675,10.6868805574219,0.981914136681003,226.950411741989,275.640805503537,165.061271960249,0.986308387187456,97.9998730709268,128.030512301822,59.1178658895688,0.976094815469722,153.234869116399,199.536779760428,87.4524227713687,1.01381548216421,2212.31701513227,2882.65711674415,1324.60278406558,1.00946779709674,2212.5344142616,2736.65961720561,1366.1399228202,1.04727261125036,1.99338162453601,202.643834326118,-188.164354783825,0.994309040940223,15.9291037639692,16.7414188264644,15.2956254464966,1.0159987143542,4.35706372985743,4.77692479647558,3.69635393224728,1.09208734566254,16.366527375633,17.7197351112158,14.6613666828868,0.90301347661043,2.58432625205483,2.8671075093159,2.42101757245959,0.948986457173927,19.025313864453,24.4882789578566,13.5136498598386,1.06029240338425,136.859886464355,168.085543878727,75.4165673276352,0.953283077937635,521.469960422386,620.847150441754,404.001021527594,1.04099296940357,26.0601860585851,30.0532472488315,18.6730670280679,1.0567158793819,14.6303156666494,16.981771275496,12.3419598414666,1.00033645511198,34.5302891653382,40.0529020102,29.2068171800691,LH185,LH82,1993,1984,1984,1993,1988.5
LH185 X W606S,0.941362221105246,58.1005593296196,60.2673880771414,55.8610802728135,0.963724982422852,14.526542266471,20.5843478372039,10.756510577997,0.942486927849588,235.768633715143,282.503941740366,176.364554436573,0.948488160990169,101.388878085041,130.267985418493,63.9978105790484,0.971648964664073,146.937436459994,193.028454285541,81.4546115630502,1.01655653188123,2236.05987797171,2908.21237599907,1345.9455367423,1.01783461721292,2242.78633825394,2771.25567312964,1389.37663495776,1.04420782488499,6.77606452410032,206.839324583538,-182.825185605947,0.883721422955959,14.4843480864088,15.206317004883,13.9213255882936,0.977679138950813,4.2047940118729,4.60881952912084,3.56900365417107,1.04777926729046,17.3249719259876,18.623277428118,15.6889928732551,1.03647649824905,2.58754866357078,2.91212424841874,2.40010338977939,1.0923323869589,19.7033150623709,25.9914698144645,13.359105350248,0.982540206560423,129.284379624443,158.220231459254,72.3467544149638,0.867855867131297,487.962837680282,578.434471356939,381.020723438532,1.07034630605314,26.2956456829671,30.4013009759832,18.7002288078473,1.03894339637014,15.7260281010083,18.0379355156085,13.4761592199715,0.92283190265189,35.3365292109976,40.4312583825572,30.4255117670418,LH185,W606S,1993,1963,1963,1993,1978
LH195 X 3IIH6,1.11142473655518,57.7155493062113,60.2738281662308,55.071495439455,0.846062016532663,14.0371995052306,19.3553963875526,10.7274579597501,1.02244960215035,237.953619197456,288.654054062681,173.509566521773,0.995300370891629,108.022674893483,138.327097681425,68.7861879373384,0.978014050111138,155.223780923644,201.616732140232,89.3119906380238,1.01587064165921,2232.55090888157,2904.2498927052,1343.03714489896,1.01784267397887,2247.56828850217,2776.04180652676,1394.15182996095,0.919376906741245,12.3468578476021,188.49334593418,-154.58831224465,0.978592707487249,16.068983823388,16.8684592013733,15.445518445618,0.935166889139569,4.3103034300085,4.69676077684648,3.70215903245594,1.03001140605237,16.4770165151708,17.7533058229302,14.8687798025521,0.958582781879333,2.52612397619239,2.82630692059998,2.35276566820893,1.00446377513378,18.4550195005278,24.2373470560605,12.6211461175177,1.00490226003097,133.089415811692,162.683831094212,74.8559227986161,0.959965133600889,510.932680972803,611.006457274604,392.640341341582,0.958870638750761,25.7949570208466,29.4730117691473,18.9905964233122,1.04030351369789,14.3809532610522,16.6958872749318,12.1281389975615,1.00736958827681,33.3768396786921,38.9382807311607,28.0159395989251,LH195,3IIH6,1989,1993,1989,1993,1991
LH195 X LH123HT,0.867253384862097,57.8572003897108,59.8534453245228,55.7940245485743,1.13944004420792,16.056218109295,23.2185376228616,11.5988001195897,0.999297224593583,249.359434735775,298.911807527501,186.374655001954,1.03935862169418,112.083428804458,143.729315836427,71.1100882978855,1.04750429882815,146.829628982014,196.518910878504,76.2346475911013,1.05184289680001,2315.74956928957,3011.23359643766,1394.73788149948,1.06897857705824,2326.00289344809,2881.0266547358,1429.71122204151,0.97302469597874,8.90875154918668,195.333798514613,-167.767475508678,0.99745993261791,15.3227326488766,16.1376218776166,14.6872468855533,0.967812110174566,4.30495468878349,4.7049026602946,3.6755809165494,0.958500199993257,16.6088077141406,17.7964873355006,15.1122269951082,0.947104191910155,2.583496876633,2.88008526770651,2.41221445502337,1.01059841435021,21.5906191476372,27.4082615589791,15.7211160990034,1.00629063400146,138.365696039494,168.000998995855,80.0517475740566,1.00656089326181,509.020406987291,613.951665572254,384.986273998943,0.990130493799482,26.949582257315,30.7475441689458,19.9233947340388,0.935843666688869,14.8290793287151,16.9115642066053,12.8024765796578,0.934058974351524,34.4583865689668,39.6150976567725,29.4876222254911,LH195,LH123HT,1989,1983,1983,1989,1986
LH195 X LH185,1.02174113571472,57.7798704155081,60.1317154500293,55.3491717709164,1.03688754323392,15.0849432032867,21.60263575063,11.0287041655187,0.998588830110292,237.718477236263,287.235722713858,174.778346951472,1.02277911539853,105.502579441907,136.643661710317,65.1828321636043,1.07594830576368,152.749054080896,203.787602305425,80.2371314969556,1.01631689526913,2270.16911315852,2942.16316220406,1380.26460185831,1.02418334528194,2276.5742862778,2808.33994065689,1417.84145283252,0.974143203237847,5.56161407799654,192.200959579906,-171.317705093863,1.10130292680131,15.0571029569867,15.956828212391,14.3554584014489,1.03989879681994,4.33439340347789,4.76413116971638,3.65814124501068,1.12145887405178,16.2363486272749,17.6259506856927,14.4853278887236,1.05355530131489,2.5054023002281,2.83532616118551,2.31486834963399,1.08751512959732,18.879694810988,25.1401183888237,12.5634634791677,1.0760733099229,137.133306952354,168.823712750936,74.7754935934494,1.14277734056757,489.513996645542,608.645452507639,348.694501685129,0.985971906077278,27.8235657338238,31.6055760533422,20.8268884794982,1.10309003339368,14.7051489217505,17.159798555296,12.3163682164828,0.993668595159546,34.2169982627391,39.7027994840388,28.929010504279,LH195,LH185,1989,1993,1989,1993,1991
LH195 X PHM49,0.828770333993203,57.7698328268607,59.6774974266587,55.7982072779823,1.03324267717565,14.9657836634703,21.4605652244689,10.9238031131241,1.05646923142096,236.474180595043,288.861554351286,169.885902153992,1.08502779796384,105.358331971868,138.394731924889,62.5846324064549,1.00796012805249,143.431394351845,191.24486394739,75.5014330502528,1.01996691276351,2294.83160564673,2969.23906535832,1401.73107640203,1.01815434716148,2301.65241725407,2830.2877589352,1447.97463441341,0.981669270996917,6.44796680524315,194.52925673184,-171.797892457273,1.01065432743865,15.1340759266335,15.9597445058693,14.4901839609256,0.9230065930671,4.1924101171483,4.57384222644685,3.5921736299537,0.928772983960411,16.2199325361975,17.3707771014122,14.7697672256809,1.11285785105117,2.48181898364418,2.83031360794851,2.28056025280603,0.983699216013833,19.1078108443751,24.7706044900247,13.3945369411657,0.931131772790013,127.923801883774,155.345673107198,73.9652650770717,0.90508017130392,479.803430653618,574.155597652134,368.274326866522,0.942885702407665,26.4941035690138,30.1108429858798,19.8031756563604,1.03123383469083,14.5302178732521,16.8249695959523,12.2970443222683,1.05517688226848,33.9482401081353,39.7736135350837,28.3329248374036,LH195,PHM49,1989,1988,1988,1989,1988.5
LH195 X PHZ51,0.79653442115293,58.4461502414863,60.2796141764616,56.5512131872854,0.995114351585534,14.7701797509983,21.0252933700267,10.8773548190338,1.00885758713495,248.375865297371,298.402309903784,184.788504755735,1.023977391266,112.9488010711,144.126367861736,72.5818156556284,1.0571053283836,145.10845558376,195.253170708172,73.8664272035809,1.03089305859621,2274.99214650262,2956.62403101002,1372.32449649774,1.03860574156359,2285.8544042358,2825.10830281624,1415.02902380558,0.96957285277242,7.38949588925124,193.153192701373,-168.65996533563,0.988719840962854,15.3450817119801,16.1528305972186,14.7151642964524,0.948367711553806,4.2220979430731,4.61401052454943,3.60536897490802,1.0277546096315,16.6516266639686,17.9251195705185,15.0469136626754,1.04619611206786,2.55664339263714,2.88426270239836,2.36744034076155,1.17357712176052,21.7129050565686,28.4687557877658,14.896830148704,1.02010891070613,130.570759453339,160.613011259904,71.4560500065205,0.957258845854177,489.232501869709,589.024154972351,371.273646339179,1.02950329332778,26.4244907211454,30.3734795872021,19.1189050028489,1.03988622060038,14.5366097775502,16.8506152105181,12.2846991771057,0.961205041836298,33.1996327451775,38.5062106305119,28.0844056771585,LH195,PHZ51,1989,1986,1986,1989,1987.5
LH198 X PHB47,0.732000390293391,58.6940830558513,60.379002477222,56.9526709756945,0.941619493168981,14.2562844206766,20.1751387777455,10.5727280197548,0.971908839755352,239.009885384001,287.204144271009,177.751370212761,0.96801651291882,107.048168476793,136.521865594902,68.8872590736881,0.951811039587621,142.398270764895,187.548259276798,78.2523930796936,1.01151532942788,2254.76706872571,2923.58629731274,1369.0668908606,1.00785326604162,2256.46619991785,2779.75312310756,1411.42542198297,1.05106155539078,3.60424827717825,204.980637424409,-187.241462812636,1.09138449562224,14.5896104281714,15.4812326786634,13.8942849453128,1.00539257151682,4.24027282836352,4.65575091065158,3.58646026633891,1.0394584053604,15.7715812580945,17.0595763626407,14.1485942125941,0.933988351570341,2.5029928481496,2.79547397624487,2.33408240727243,1.08224445260495,20.5302425401219,26.7603247740846,14.2446230262459,1.00727810810118,126.794391649812,156.458775761376,68.4232196429673,0.959136593974469,470.941970034397,570.929373314586,352.751727747606,1.03134502241919,26.7495698105995,30.7056232171228,19.4309147705879,1.04674407562546,14.0105859432239,16.3398518089893,11.7438244137821,1.00949722866281,33.3291055528034,38.9022927873339,27.9568828486017,LH198,PHB47,1991,1983,1983,1991,1987
LH198 X PHZ51,0.766149651042891,58.5670516458379,60.3305758786613,56.7443992603668,1.01891079798516,14.4887554580661,20.8934493496748,10.5028403202484,1.03577065618643,247.966079664265,299.32706858621,182.682413274429,1.04548919347143,112.839218275166,144.671765982146,71.6241998725473,1.02329344293016,147.539770871579,196.080589659119,78.5764438075154,1.0154074023966,2240.4794226007,2911.87211019999,1351.37127886462,1.00902895717904,2245.76839331854,2769.66574643753,1399.74184990881,1.05902398358477,6.27478399890598,209.176721322002,-186.016698999213,1.11987103722454,14.8554923233447,15.7703870634442,14.1420179494454,1.00353024413137,4.20682965608853,4.62153813232158,3.5542281762558,0.943465205384832,16.1233420877867,17.292391815586,14.6502366721938,1.0103286755047,2.54450442443754,2.86089174368171,2.36178794652493,1.07109250821174,21.2152020256053,27.3810866279968,14.9943524249656,0.969098153368139,128.414398906768,156.954381690185,72.2557327481226,0.991589847771533,469.684702013757,573.055269480931,347.495386025299,1.0321184831099,27.2277768171136,31.1867970792806,19.9036331269809,0.992074930204924,14.4509679358073,16.658581358245,12.3025943854068,0.957394097209791,33.3837138819208,38.6692524742874,28.2887674473357,LH198,PHZ51,1991,1986,1986,1991,1988.5
LH74 X PHM49,0.811701082124102,58.4136435081588,60.2820180824816,56.4826253165965,1.06986554937312,14.7568419477768,21.4818284357622,10.571595018302,0.977206887754722,233.269203604252,281.726177970771,171.676757368213,0.995220207164308,106.278712280977,136.580694282644,67.0453855196174,0.989651252772415,147.975162755428,194.920134850755,81.2791006475019,1.00550675950606,2236.55576102838,2901.40209174318,1356.1167900809,0.999361992027165,2245.21017236757,2764.08834598757,1407.28895542494,1.02469363825147,8.05924418947126,204.383716143447,-177.998732185283,1.12375035968855,14.9041977316615,15.8222617400067,14.188251825707,1.01566774897319,4.21763018709358,4.63735448239901,3.55713561817105,0.983985078814999,16.024567698812,17.2438256873226,14.4881954614556,0.959895669460274,2.44647214613268,2.74706622504755,2.27287640433139,0.900622903610989,18.7814580618792,23.9660120115726,13.5506870618941,0.987334922108839,129.720062023793,158.797118440129,72.5045858774678,1.00220593361847,466.592850409644,571.070116196435,343.095360208807,0.997936481577518,27.8464459361353,31.6743502083431,20.7648653770155,0.975461529448382,14.0111447319026,16.1817892063447,11.8987480917947,1.02014823095921,32.6478933406896,38.2798821532214,27.2189893948415,LH74,PHM49,1981,1988,1981,1988,1984.5
LH74 X PHN82,0.84634595710345,58.297591046572,60.2457112378066,56.28415349485,1.04619878238255,14.7476793018426,21.3239006591823,10.6550152805061,0.998068003834757,229.983309796065,279.474728945787,167.076006709666,0.985536412787479,103.263000852523,133.270135381438,64.4114262565046,0.990962167453349,150.063756014091,197.070912493001,83.2793467770794,0.991826563036906,2219.50178882685,2875.30270205441,1351.04143263038,1.01150463352446,2234.31665424111,2759.49940187264,1386.21436475272,0.979752463629978,12.7322900391302,200.446332448905,-165.165526367961,1.08448037468578,15.4016210432641,16.2876028729221,14.7106942038196,0.976592301847568,4.31486619159729,4.71844257384244,3.67978261030411,0.96178454018159,16.1170317610046,17.3087810152256,14.6153229468495,1.00419536954142,2.57965219203669,2.89411884894703,2.39804491362592,0.949886885183572,19.8877740700005,25.3559225954211,14.3708804263201,1.0112677632506,131.826009282743,161.607888912052,73.2236391141383,0.920724775553497,479.060055476061,575.043130276541,365.603134964679,1.02252666460244,27.3562560332181,31.2784838103715,20.1001780333603,1.0140009428366,14.1085171676097,16.3649214205709,11.9126620569264,0.971622935534534,32.7960877584102,38.1601802862034,27.6254199784541,LH74,PHN82,1981,1989,1981,1989,1985
LH82 X PHB47,0.934698011220666,58.0823409778206,60.233830038627,55.8587159229407,0.998061000987438,13.918889791278,20.1925255296738,10.0145377516608,1.0039606459184,230.473774123861,280.257393021637,167.19506325752,0.95857210462692,101.479076201418,130.665214558142,63.6904819441641,0.914001275355098,145.765369471957,189.121818773098,84.1676241480025,0.997651608400882,2196.37006374179,2856.02252744364,1322.80919787942,0.995389568762509,2201.56443870552,2718.38009269314,1366.97392451393,1.06461310458256,5.36187724242752,209.334652899653,-187.94444619555,1.0875174958091,15.8610025667073,16.7494656161204,15.1681407650931,0.970911207594141,4.24302096536588,4.64424963765914,3.61163183228543,1.00001128345854,16.2186857031604,17.4578017956788,14.6572905092423,0.915305313268973,2.51625736713425,2.80288784826006,2.35072572667906,0.8917902660894,18.8462480601405,23.9799557726739,13.6667765596641,0.966152540170749,125.908977055496,154.362211402082,69.9210074435414,1.07714178827901,521.983318606828,634.27244515168,389.251808065264,0.944767764824929,24.2224934629522,27.8464521316449,17.518210014279,1.00777204818868,14.1410032826959,16.3835466961045,11.9586370649403,1.02580478127349,34.1825696095028,39.8457868524927,28.7235633046159,LH82,PHB47,1984,1983,1983,1984,1983.5
LH82 X PHJ89,0.944515593265309,58.1866988896221,60.360786073158,55.9397180330279,0.893001525621346,13.9531477673175,19.5663981398271,10.4597818062274,1.03789761123517,230.217678934915,281.684137647922,164.799952535752,0.995521365108069,100.833773432317,131.144924944938,61.5885744964078,0.972566770517553,149.637359469391,195.771914217728,84.0926804232858,0.975155575118312,2160.92691471041,2805.70488349499,1307.0639615736,0.97214848626251,2166.41544706926,2671.16411178097,1351.31156163365,0.928102463369155,7.17894095693882,184.997187541405,-161.340565514822,0.940042308208851,16.1304016017009,16.8983826768994,15.5314968394611,1.01559801501246,4.25040827392809,4.67010375170185,3.58995905340061,0.928427777352819,16.3603568997107,17.5107737186891,14.9107305870504,1.09373909340747,2.49734362990982,2.83985116048434,2.29954249870574,0.858208251063888,18.1877465796397,23.1281350151026,13.2033176764725,0.997706330674059,132.465003958403,161.847498808258,74.6485108055083,0.857955594589089,538.303897046154,627.743454009776,432.581750448033,1.00393706881509,24.588632825385,28.4395542674694,17.4644707566108,0.998603135379368,14.6615537923487,16.8836940946911,12.4990431814285,0.956075454728159,35.0570729487805,40.3353316386008,29.9691439094665,LH82,PHJ89,1984,1991,1984,1991,1987.5
LH82 X W606S,0.905658342464818,58.1321107042689,60.2167562189164,55.9775703529572,1.07224165009696,14.7290133803771,21.4689356191877,10.5344712938946,0.945573904054546,229.478344100492,276.366726698468,169.879695567123,0.951801278903996,101.648788444863,130.62877198508,64.1271120175722,0.968244941711389,147.329756040315,193.259301062106,82.0763401656228,1.01831660626562,2236.68530957575,2910.00157799568,1345.02981701629,1.02803701611175,2241.93190916619,2775.69842579326,1379.96794168022,0.983236603530973,5.85404922278288,194.235629617319,-172.676397265327,0.964909102894548,16.6214696208495,17.4097659813842,16.0067221229915,0.972654883952819,4.26125522027899,4.6632044661374,3.62873216445064,0.954163205879089,16.3942513702626,17.5765570130596,14.904442336588,0.923140724935571,2.62580048590047,2.91488464863749,2.4588518225918,0.945429068692923,18.8633175498654,24.3058040695775,13.3723146725968,0.942413025817123,125.187844090864,152.941948706799,70.5755653278914,0.916465456627636,516.390065627487,611.929117916664,403.458002512838,0.964055022788323,24.2190997969683,27.9170409069488,17.3779496503101,0.939332130369149,14.3351774300874,16.4254250071546,12.3010202888425,0.952459687533274,32.9149949569718,38.1732918806758,27.8463078789687,LH82,W606S,1984,1963,1963,1984,1973.5
