"","location","date","tmax","tmin","GDD","lat","lon"
"1787","Crawfordsville",2023-11-23,48.24,30.09,0,41.19451639818,-91.479082779405
"1788","Crawfordsville",2023-11-24,32.52,24.82,0,41.19451639818,-91.479082779405
"1789","Crawfordsville",2023-11-25,40.33,25.66,0,41.19451639818,-91.479082779405
"1790","Crawfordsville",2023-11-26,34.47,20.77,0,41.19451639818,-91.479082779405
"1791","Crawfordsville",2023-11-27,29.1,14.07,0,41.19451639818,-91.479082779405
"1792","Crawfordsville",2023-11-28,27.23,11.12,0,41.19451639818,-91.479082779405
"1793","Crawfordsville",2023-11-29,45.39,21.09,0,41.19451639818,-91.479082779405
"1794","Crawfordsville",2023-11-30,48.38,31.86,0,41.19451639818,-91.479082779405
"1795","Crawfordsville",2023-12-01,38.71,30.83,0,41.19451639818,-91.479082779405
"1796","Crawfordsville",2023-12-02,38.73,25.79,0,41.19451639818,-91.479082779405
"1797","Crawfordsville",2023-12-03,36.79,28.36,0,41.19451639818,-91.479082779405
"1798","Crawfordsville",2023-12-04,38.53,23.59,0,41.19451639818,-91.479082779405
"1799","Crawfordsville",2023-12-05,38.25,23.59,0,41.19451639818,-91.479082779405
"1800","Crawfordsville",2023-12-06,41.41,22.24,0,41.19451639818,-91.479082779405
"1801","Crawfordsville",2023-12-07,57.22,31.41,3.61,41.19451639818,-91.479082779405
"1802","Crawfordsville",2023-12-08,57.56,43.12,3.78,41.19451639818,-91.479082779405
"1803","Crawfordsville",2023-12-09,43.25,27.54,0,41.19451639818,-91.479082779405
"1804","Crawfordsville",2023-12-10,33.93,21.92,0,41.19451639818,-91.479082779405
"1805","Crawfordsville",2023-12-11,44.69,24.24,0,41.19451639818,-91.479082779405
"1806","Crawfordsville",2023-12-12,37.36,25.97,0,41.19451639818,-91.479082779405
"1807","Crawfordsville",2023-12-13,43.2,28.15,0,41.19451639818,-91.479082779405
"1808","Crawfordsville",2023-12-14,50.72,27.72,0.359999999999999,41.19451639818,-91.479082779405
"1809","Crawfordsville",2023-12-15,49.82,31.69,0,41.19451639818,-91.479082779405
"1810","Crawfordsville",2023-12-16,42.44,36.9,0,41.19451639818,-91.479082779405
"1811","Crawfordsville",2023-12-17,42.71,29.71,0,41.19451639818,-91.479082779405
"1812","Crawfordsville",2023-12-18,29.43,20.75,0,41.19451639818,-91.479082779405
"1813","Crawfordsville",2023-12-19,34.72,21.31,0,41.19451639818,-91.479082779405
"1814","Crawfordsville",2023-12-20,46.47,28,0,41.19451639818,-91.479082779405
"1815","Crawfordsville",2023-12-21,45.01,36.45,0,41.19451639818,-91.479082779405
"1816","Crawfordsville",2023-12-22,48.76,41.77,0,41.19451639818,-91.479082779405
"1817","Crawfordsville",2023-12-23,55.99,44.92,2.995,41.19451639818,-91.479082779405
"1818","Crawfordsville",2023-12-24,58.48,44.87,4.23999999999999,41.19451639818,-91.479082779405
"1819","Crawfordsville",2023-12-25,54.37,35.02,2.185,41.19451639818,-91.479082779405
"1820","Crawfordsville",2023-12-26,37.74,30.49,0,41.19451639818,-91.479082779405
"1821","Crawfordsville",2023-12-27,40.15,33.04,0,41.19451639818,-91.479082779405
"1822","Crawfordsville",2023-12-28,36.46,26.74,0,41.19451639818,-91.479082779405
"1823","Crawfordsville",2023-12-29,39.65,25.27,0,41.19451639818,-91.479082779405
"1824","Crawfordsville",2023-12-30,40.95,24.12,0,41.19451639818,-91.479082779405
"1825","Crawfordsville",2023-12-31,35.06,25.88,0,41.19451639818,-91.479082779405
