date,minTemp,maxTemp,GDD,location,lat,lon,tmin,tmax
2022-07-23,60.6,85.7,23.15,Scottsbluff,NA,NA,NA,NA
2022-07-24,57.4,80.9,19.15,Scottsbluff,NA,NA,NA,NA
2022-07-25,60.4,90.7,23.2,Scottsbluff,NA,NA,NA,NA
2022-07-26,60.5,85,22.75,Scottsbluff,NA,NA,NA,NA
2022-07-27,60.3,87,23.15,Scottsbluff,NA,NA,NA,NA
2022-07-28,59.2,78.7,18.95,Scottsbluff,NA,NA,NA,NA
2022-07-29,57.6,86.1,21.8,Scottsbluff,NA,NA,NA,NA
2022-07-30,56.9,94.1,21.45,Scottsbluff,NA,NA,NA,NA
2022-07-31,56.9,91.3,21.45,Scottsbluff,NA,NA,NA,NA
2022-08-01,56.3,95.4,21.15,Scottsbluff,NA,NA,NA,NA
2022-08-02,60.7,88.1,23.35,Scottsbluff,NA,NA,NA,NA
2022-08-03,56.9,90.2,21.45,Scottsbluff,NA,NA,NA,NA
2022-08-04,62.7,98.3,24.35,Scottsbluff,NA,NA,NA,NA
2022-08-05,65.9,100.8,25.95,Scottsbluff,NA,NA,NA,NA
2022-08-06,60.6,82.1,21.35,Scottsbluff,NA,NA,NA,NA
2022-08-07,60,82.7,21.35,Scottsbluff,NA,NA,NA,NA
2022-08-08,56.6,90.8,21.3,Scottsbluff,NA,NA,NA,NA
2022-08-09,60.9,93.7,23.45,Scottsbluff,NA,NA,NA,NA
2022-08-10,64.8,94.6,25.4,Scottsbluff,NA,NA,NA,NA
2022-08-11,61.6,95.1,23.8,Scottsbluff,NA,NA,NA,NA
2022-08-12,60.6,93.8,23.3,Scottsbluff,NA,NA,NA,NA
2022-08-13,62.8,88.7,24.4,Scottsbluff,NA,NA,NA,NA
2022-08-14,61.5,90.3,23.75,Scottsbluff,NA,NA,NA,NA
2022-08-15,61.3,82.5,21.9,Scottsbluff,NA,NA,NA,NA
2022-08-16,55.2,84.7,19.95,Scottsbluff,NA,NA,NA,NA
2022-08-17,57.2,86.5,21.6,Scottsbluff,NA,NA,NA,NA
2022-08-18,53.4,87.2,19.7,Scottsbluff,NA,NA,NA,NA
2022-08-19,58,82,20,Scottsbluff,NA,NA,NA,NA
2022-08-20,47.2,83.5,16.75,Scottsbluff,NA,NA,NA,NA
2022-08-21,54.6,89.4,20.3,Scottsbluff,NA,NA,NA,NA
2022-08-22,54.6,90.4,20.3,Scottsbluff,NA,NA,NA,NA
2022-08-23,53.8,90.7,19.9,Scottsbluff,NA,NA,NA,NA
2022-08-24,51.8,88.8,18.9,Scottsbluff,NA,NA,NA,NA
2022-08-25,49.7,83,16.5,Scottsbluff,NA,NA,NA,NA
2022-08-26,53.9,85.1,19.5,Scottsbluff,NA,NA,NA,NA
2022-08-27,51.7,91,18.85,Scottsbluff,NA,NA,NA,NA
2022-08-28,55.1,85.9,20.5,Scottsbluff,NA,NA,NA,NA
2022-08-29,48.6,86.2,18,Scottsbluff,NA,NA,NA,NA
2022-08-30,52.8,94.6,19.4,Scottsbluff,NA,NA,NA,NA
2022-08-31,57.8,88.9,21.9,Scottsbluff,NA,NA,NA,NA
2022-09-01,50.8,95.7,18.4,Scottsbluff,NA,NA,NA,NA
2022-09-02,52.6,88,19.3,Scottsbluff,NA,NA,NA,NA
2022-09-03,52,87.5,19,Scottsbluff,NA,NA,NA,NA
2022-09-04,54.2,95.6,20.1,Scottsbluff,NA,NA,NA,NA
2022-09-05,51.9,95.8,18.95,Scottsbluff,NA,NA,NA,NA
2022-09-06,50.2,96.4,18.1,Scottsbluff,NA,NA,NA,NA
2022-09-07,56.1,97.7,21.05,Scottsbluff,NA,NA,NA,NA
2022-09-08,56.4,93.1,21.2,Scottsbluff,NA,NA,NA,NA
2022-09-09,50.2,58.7,4.45,Scottsbluff,NA,NA,NA,NA
2022-09-10,41.1,64.2,7.1,Scottsbluff,NA,NA,NA,NA
2022-09-11,39.5,80.9,15.45,Scottsbluff,NA,NA,NA,NA
2022-09-12,36.8,90.2,18,Scottsbluff,NA,NA,NA,NA
2022-09-13,42.1,86,18,Scottsbluff,NA,NA,NA,NA
2022-09-14,52.3,86.3,19.15,Scottsbluff,NA,NA,NA,NA
2022-09-15,52.7,77.6,15.15,Scottsbluff,NA,NA,NA,NA
2022-09-16,45,80.3,15.15,Scottsbluff,NA,NA,NA,NA
2022-09-17,41.4,78.2,14.1,Scottsbluff,NA,NA,NA,NA
2022-09-18,50.7,81.4,16.05,Scottsbluff,NA,NA,NA,NA
2022-09-19,55.2,91.7,20.6,Scottsbluff,NA,NA,NA,NA
2022-09-20,48.5,85.4,17.7,Scottsbluff,NA,NA,NA,NA
2022-09-21,50.5,65,7.75,Scottsbluff,NA,NA,NA,NA
2022-09-22,44.9,55.8,2.9,Scottsbluff,NA,NA,NA,NA
2022-09-23,41.1,78,14,Scottsbluff,NA,NA,NA,NA
2022-09-24,37.9,78.8,14.4,Scottsbluff,NA,NA,NA,NA
2022-09-25,38.3,75.9,12.95,Scottsbluff,NA,NA,NA,NA
2022-09-26,37.1,82.3,16.15,Scottsbluff,NA,NA,NA,NA
2022-09-27,40.6,77.5,13.75,Scottsbluff,NA,NA,NA,NA
2022-09-28,46.6,85.8,17.9,Scottsbluff,NA,NA,NA,NA
2022-09-29,50.8,87.5,18.4,Scottsbluff,NA,NA,NA,NA
2022-09-30,47.2,79.5,14.75,Scottsbluff,NA,NA,NA,NA
2022-10-01,49.5,75.1,12.55,Scottsbluff,NA,NA,NA,NA
2022-10-02,45.1,72.3,11.15,Scottsbluff,NA,NA,NA,NA
2022-10-03,44.4,74.9,12.45,Scottsbluff,NA,NA,NA,NA
2022-10-04,43.8,68.8,9.4,Scottsbluff,NA,NA,NA,NA
2022-10-05,38.3,73.3,11.65,Scottsbluff,NA,NA,NA,NA
2022-10-06,36.7,69.2,9.6,Scottsbluff,NA,NA,NA,NA
2022-10-07,36,51.6,0.799999999999997,Scottsbluff,NA,NA,NA,NA
2022-10-08,28.5,70.4,10.2,Scottsbluff,NA,NA,NA,NA
2022-10-09,31.3,75.3,12.65,Scottsbluff,NA,NA,NA,NA
2022-10-10,34.8,81.3,15.65,Scottsbluff,NA,NA,NA,NA
2022-10-11,34.1,72.9,11.45,Scottsbluff,NA,NA,NA,NA
2022-10-12,31.2,54,2,Scottsbluff,NA,NA,NA,NA
2022-10-13,40.2,63.7,6.85,Scottsbluff,NA,NA,NA,NA
2022-10-14,32.8,73,11.5,Scottsbluff,NA,NA,NA,NA
2022-10-15,36.2,62.8,6.4,Scottsbluff,NA,NA,NA,NA
2022-10-16,28.4,60.3,5.15,Scottsbluff,NA,NA,NA,NA
2022-10-17,23.8,65.6,7.8,Scottsbluff,NA,NA,NA,NA
2022-10-18,25.2,69.4,9.7,Scottsbluff,NA,NA,NA,NA
2022-10-19,28.4,76.4,13.2,Scottsbluff,NA,NA,NA,NA
2022-10-20,28.4,82,16,Scottsbluff,NA,NA,NA,NA
2022-10-21,31.5,77.2,13.6,Scottsbluff,NA,NA,NA,NA
2022-10-22,38.6,80.5,15.25,Scottsbluff,NA,NA,NA,NA
2022-10-23,36.8,58.3,4.15,Scottsbluff,NA,NA,NA,NA
2022-10-24,23.8,46.9,0,Scottsbluff,NA,NA,NA,NA
2022-10-25,28.9,57.9,3.95,Scottsbluff,NA,NA,NA,NA
2022-10-26,23.4,50.1,0.0499999999999972,Scottsbluff,NA,NA,NA,NA
2022-10-27,28.5,54.7,2.35,Scottsbluff,NA,NA,NA,NA
2022-10-28,26.3,60,5,Scottsbluff,NA,NA,NA,NA
2022-10-29,38.8,58.5,4.25,Scottsbluff,NA,NA,NA,NA
2022-10-30,41.4,58.7,4.35,Scottsbluff,NA,NA,NA,NA
2022-10-31,41.8,61.6,5.8,Scottsbluff,NA,NA,NA,NA
2022-06-08,59.5,78.7,19.1,North Platte1,NA,NA,NA,NA
2022-06-09,59,81,20,North Platte1,NA,NA,NA,NA
2022-06-10,54.5,87.7,20.25,North Platte1,NA,NA,NA,NA
2022-06-11,66.9,92,26.45,North Platte1,NA,NA,NA,NA
2022-06-12,64.4,94.9,25.2,North Platte1,NA,NA,NA,NA
2022-06-13,69.1,107,27.55,North Platte1,NA,NA,NA,NA
2022-06-14,62.7,88.5,24.35,North Platte1,NA,NA,NA,NA
2022-06-15,57.2,86.6,21.6,North Platte1,NA,NA,NA,NA
2022-06-16,51.4,90.9,18.7,North Platte1,NA,NA,NA,NA
2022-06-17,65.8,100.4,25.9,North Platte1,NA,NA,NA,NA
2022-06-18,73.7,99.3,29.85,North Platte1,NA,NA,NA,NA
2022-06-19,75.2,99.2,30.6,North Platte1,NA,NA,NA,NA
2022-06-20,72.1,99,29.05,North Platte1,NA,NA,NA,NA
2022-06-21,52.9,82,17.45,North Platte1,NA,NA,NA,NA
2022-06-22,47.2,87.7,18,North Platte1,NA,NA,NA,NA
2022-06-23,64.2,95.1,25.1,North Platte1,NA,NA,NA,NA
2022-06-24,65.3,90.9,25.65,North Platte1,NA,NA,NA,NA
2022-06-25,59,77.9,18.45,North Platte1,NA,NA,NA,NA
2022-06-26,46.4,76.8,13.4,North Platte1,NA,NA,NA,NA
2022-06-27,53.3,85.3,19.3,North Platte1,NA,NA,NA,NA
2022-06-28,51.6,96,18.8,North Platte1,NA,NA,NA,NA
2022-06-29,66.8,100.5,26.4,North Platte1,NA,NA,NA,NA
2022-06-30,66.9,94.1,26.45,North Platte1,NA,NA,NA,NA
2022-07-01,59.7,82.6,21.15,North Platte1,NA,NA,NA,NA
2022-07-02,60.2,83.6,21.9,North Platte1,NA,NA,NA,NA
2022-07-03,68.3,92.7,27.15,North Platte1,NA,NA,NA,NA
2022-07-04,66.2,95.6,26.1,North Platte1,NA,NA,NA,NA
2022-07-05,66.8,95.7,26.4,North Platte1,NA,NA,NA,NA
2022-07-06,63.6,85.4,24.5,North Platte1,NA,NA,NA,NA
2022-07-07,67.8,83.6,25.7,North Platte1,NA,NA,NA,NA
2022-07-08,63.7,91.1,24.85,North Platte1,NA,NA,NA,NA
2022-07-09,64.9,94.9,25.45,North Platte1,NA,NA,NA,NA
2022-07-10,70.9,98.6,28.45,North Platte1,NA,NA,NA,NA
2022-07-11,58.9,85.5,22.2,North Platte1,NA,NA,NA,NA
2022-07-12,53.4,88.2,19.7,North Platte1,NA,NA,NA,NA
2022-07-13,59.2,95.4,22.6,North Platte1,NA,NA,NA,NA
2022-07-14,65.5,102.3,25.75,North Platte1,NA,NA,NA,NA
2022-07-15,60.6,94.4,23.3,North Platte1,NA,NA,NA,NA
2022-07-16,64.2,96,25.1,North Platte1,NA,NA,NA,NA
2022-07-17,59.3,93.2,22.65,North Platte1,NA,NA,NA,NA
2022-10-30,29.1,68.8,9.4,North Platte1,NA,NA,NA,NA
2022-10-31,20,74.2,12.1,North Platte1,NA,NA,NA,NA
NA,Inf,-Inf,18,North Platte1,NA,NA,NA,NA
2022-06-07,53.3,76.5,14.9,North Platte2,NA,NA,NA,NA
2022-06-08,51.6,78.3,14.95,North Platte2,NA,NA,NA,NA
2022-06-09,59.2,81.3,20.25,North Platte2,NA,NA,NA,NA
2022-06-10,54.6,87.1,20.3,North Platte2,NA,NA,NA,NA
2022-06-11,67.1,92.3,26.55,North Platte2,NA,NA,NA,NA
2022-06-12,64.4,95.2,25.2,North Platte2,NA,NA,NA,NA
2022-06-13,69.1,107,27.55,North Platte2,NA,NA,NA,NA
2022-06-14,63.1,88.7,24.55,North Platte2,NA,NA,NA,NA
2022-06-15,57.5,86.7,21.75,North Platte2,NA,NA,NA,NA
2022-06-16,51.4,91.5,18.7,North Platte2,NA,NA,NA,NA
2022-06-17,66.2,101,26.1,North Platte2,NA,NA,NA,NA
2022-06-18,74,99.5,30,North Platte2,NA,NA,NA,NA
2022-06-19,75.4,99.2,30.7,North Platte2,NA,NA,NA,NA
2022-06-20,72.4,99.1,29.2,North Platte2,NA,NA,NA,NA
2022-06-21,53,82.5,17.75,North Platte2,NA,NA,NA,NA
2022-06-22,47.1,87.4,18,North Platte2,NA,NA,NA,NA
2022-06-23,64.3,95.6,25.15,North Platte2,NA,NA,NA,NA
2022-06-24,65.6,91.6,25.8,North Platte2,NA,NA,NA,NA
2022-06-25,58.9,78,18.45,North Platte2,NA,NA,NA,NA
2022-06-26,46.4,77.4,13.7,North Platte2,NA,NA,NA,NA
2022-06-27,53.5,85.2,19.35,North Platte2,NA,NA,NA,NA
2022-06-28,51.8,95.8,18.9,North Platte2,NA,NA,NA,NA
2022-06-29,67.1,100.5,26.55,North Platte2,NA,NA,NA,NA
2022-06-30,66.7,93.8,26.35,North Platte2,NA,NA,NA,NA
2022-07-01,60,82.4,21.2,North Platte2,NA,NA,NA,NA
2022-07-02,60.4,84.4,22.4,North Platte2,NA,NA,NA,NA
2022-07-03,68.6,92.7,27.3,North Platte2,NA,NA,NA,NA
2022-07-04,66.6,95.7,26.3,North Platte2,NA,NA,NA,NA
2022-07-05,67,95.7,26.5,North Platte2,NA,NA,NA,NA
2022-07-06,63.9,85.8,24.85,North Platte2,NA,NA,NA,NA
2022-07-07,67.9,83.4,25.65,North Platte2,NA,NA,NA,NA
2022-07-08,64.1,90.8,25.05,North Platte2,NA,NA,NA,NA
